user_id,purchase,pay_dt
6835a3c7,0.99,2022-10-04
6835a3c7,0.99,2022-10-04
6880f01a,0.99,2022-10-07
68922ce4,0.99,2022-10-14
68922ce4,0.99,2022-10-14
6897615f,0.99,2022-10-24
68a6a61d,2.99,2022-10-22
68aeff8d,0.99,2022-10-09
68c19c1b,0.99,2022-10-08
68c19c1b,0.99,2022-10-08
68e62579,0.99,2022-10-29
692b1492,0.99,2022-10-19
693325f8,0.99,2022-10-14
693325f8,0.99,2022-10-14
693ca3a7,0.99,2022-10-05
69af70af,0.99,2022-10-20
69af70af,0.99,2022-10-19
69ba3218,4.99,2022-10-07
69bf116f,0.99,2022-10-19
69c2dcf7,0.99,2022-10-19
69c2dcf7,0.99,2022-10-19
69d07962,2.99,2022-10-20
6a15e621,4.99,2022-10-09
6a340b04,0.99,2022-10-15
6a40470a,0.99,2022-10-04
6a40470a,0.99,2022-10-04
6a4a4ad2,0.99,2022-10-24
6a4a4ad2,2.99,2022-10-24
6a57a3c6,0.99,2022-10-09
6a57a3c6,0.99,2022-10-09
6a5a31c6,0.99,2022-10-05
6a5a31c6,0.99,2022-10-05
6a5a31c6,0.99,2022-10-05
6a5db877,0.99,2022-10-14
6a5db877,0.99,2022-10-14
6a5db877,0.99,2022-10-14
6a5db877,0.99,2022-10-14
6a5db877,0.99,2022-10-14
6a5db877,0.99,2022-10-14
6a6ae2df,2.99,2022-10-25
6a6ae2df,0.99,2022-10-25
6a6ae2df,0.99,2022-10-25
6a7ea303,0.99,2022-10-21
6a7ea303,0.99,2022-10-21
6aadd434,0.99,2022-10-30
6ab0b220,0.99,2022-10-07
6ab0b220,0.99,2022-10-07
6ac55349,0.99,2022-10-08
6ac55349,0.99,2022-10-09
6b0480d5,0.99,2022-10-24
6b445a8a,0.99,2022-10-15
6b667e43,0.99,2022-10-31
6b72835b,4.99,2022-10-19
6b72835b,2.99,2022-10-19
6b72835b,0.99,2022-10-19
6b74bfa7,4.99,2022-10-18
6b74bfa7,4.99,2022-10-12
6b7fd5b3,0.99,2022-10-14
6b7fd5b3,0.99,2022-10-16
6b81c184,2.99,2022-10-20
6ba00c18,0.99,2022-10-31
6bb4a977,0.99,2022-10-31
6bb4a977,0.99,2022-10-31
6bc35c45,0.99,2022-10-11
6bc35c45,0.99,2022-10-11
6bc35c45,0.99,2022-10-11
6bdff7fd,0.99,2022-10-04
6c1eb467,4.99,2022-10-31
6c1eb467,0.99,2022-10-25
6c1eb467,0.99,2022-10-27
6c248f03,0.99,2022-10-15
6c24b024,0.99,2022-10-09
6c24b024,0.99,2022-10-09
6c24b024,2.99,2022-10-09
6c2610de,0.99,2022-10-14
6c289acd,0.99,2022-10-31
6c2df856,0.99,2022-10-10
6c2df856,0.99,2022-10-10
6c431bb2,0.99,2022-10-22
6c431bb2,0.99,2022-10-22
6c431bb2,0.99,2022-10-24
6c490e9e,2.99,2022-10-16
6c5cbe5b,0.99,2022-10-10
6c5cbe5b,0.99,2022-10-10
6c7fd6c4,0.99,2022-10-05
6c7fd6c4,0.99,2022-10-05
6c944101,0.99,2022-10-27
6cacef4f,0.99,2022-10-01
6cacef4f,0.99,2022-10-01
6cacef4f,0.99,2022-10-01
6cacef4f,0.99,2022-10-01
6cacef4f,0.99,2022-10-01
6cb141e6,2.99,2022-10-09
6cb141e6,0.99,2022-10-09
6cb81cb3,2.99,2022-10-16
6cb81cb3,0.99,2022-10-16
6cb81cb3,0.99,2022-10-15
6cb81cb3,0.99,2022-10-16
6cb81cb3,0.99,2022-10-16
6cb81cb3,0.99,2022-10-15
6cb81cb3,2.99,2022-10-15
6cb81cb3,0.99,2022-10-15
6cc47bd8,0.99,2022-10-19
6cc47bd8,0.99,2022-10-18
6cd8cb89,4.99,2022-10-22
6cd8cb89,0.99,2022-10-22
6cfd797e,0.99,2022-10-06
6cfd797e,0.99,2022-10-06
6d29db88,0.99,2022-10-12
6d29db88,0.99,2022-10-12
6d2c8bad,2.99,2022-10-30
6d2c8bad,2.99,2022-10-30
6d2c8bad,0.99,2022-10-30
6d2f0834,0.99,2022-10-17
6d2f0834,0.99,2022-10-14
6d517dc3,0.99,2022-10-30
6d51bb53,0.99,2022-10-25
6d51bb53,0.99,2022-10-25
6d51bb53,0.99,2022-10-25
6d5e649d,0.99,2022-10-07
6d5e649d,0.99,2022-10-07
6d669950,0.99,2022-10-10
6d7d679d,0.99,2022-10-04
6da2906b,0.99,2022-10-15
6da2906b,2.99,2022-10-15
6da33446,2.99,2022-10-16
6da33446,0.99,2022-10-16
6dcec282,0.99,2022-10-15
6dcec282,0.99,2022-10-28
6dd981de,0.99,2022-10-17
6dd981de,0.99,2022-10-17
6de340d6,0.99,2022-10-11
6de340d6,2.99,2022-10-10
6de4f6d1,0.99,2022-10-05
6de4f6d1,2.99,2022-10-06
6de4f6d1,0.99,2022-10-04
6de4f6d1,0.99,2022-10-04
6df605f5,0.99,2022-10-27
6dfb632e,2.99,2022-10-13
6dfb632e,0.99,2022-10-13
6dfb632e,0.99,2022-10-13
6dfb632e,0.99,2022-10-13
6e22fe13,0.99,2022-10-11
6e38a995,0.99,2022-10-14
6e4144e2,4.99,2022-10-06
6e4144e2,0.99,2022-10-06
6e4144e2,0.99,2022-10-06
6e4144e2,0.99,2022-10-06
6e4144e2,0.99,2022-10-06
6e62caad,0.99,2022-10-26
6e62caad,0.99,2022-10-26
6e6cc79c,0.99,2022-10-14
6e6cc79c,0.99,2022-10-14
6e6cc79c,0.99,2022-10-14
6e6cc79c,2.99,2022-10-14
6e6cc79c,0.99,2022-10-14
6e6cc79c,2.99,2022-10-14
6e93d4f6,0.99,2022-10-06
6e93d4f6,0.99,2022-10-06
6e9b60d0,0.99,2022-10-22
6e9b60d0,0.99,2022-10-22
6ea2c0b6,0.99,2022-10-25
6ea2c0b6,0.99,2022-10-25
6ec21ffa,0.99,2022-10-14
6ec54e30,0.99,2022-10-23
6ec64751,0.99,2022-10-15
6ec64751,2.99,2022-10-15
6ec64751,0.99,2022-10-15
6f0ffbe6,0.99,2022-10-28
6f25270d,0.99,2022-10-22
6f26d2bd,0.99,2022-10-11
6f26d2bd,0.99,2022-10-11
6f3667e1,0.99,2022-10-04
6f3667e1,0.99,2022-10-04
6f366de1,2.99,2022-10-14
6f366de1,2.99,2022-10-19
6f366de1,0.99,2022-10-16
6f3bcc3f,4.99,2022-10-30
6f49ad7b,0.99,2022-10-17
6f558510,0.99,2022-10-10
6f558510,0.99,2022-10-15
6f60bf26,0.99,2022-10-22
6f635289,0.99,2022-10-06
6f635289,0.99,2022-10-06
6f670a79,0.99,2022-10-25
6f75c231,0.99,2022-10-21
6f800aa2,0.99,2022-10-05
6f800aa2,0.99,2022-10-05
6fa30984,0.99,2022-10-11
6fa394de,0.99,2022-10-29
6fa394de,0.99,2022-10-29
6fae3acc,2.99,2022-10-05
6fae3acc,0.99,2022-10-05
6fecdc9b,0.99,2022-10-30
6ff68502,2.99,2022-10-11
6ff68502,2.99,2022-10-11
7015dc3d,0.99,2022-10-29
704d2a29,0.99,2022-10-28
704d2a29,0.99,2022-10-28
7066a86d,0.99,2022-10-19
7066a86d,0.99,2022-10-19
706fd65a,9.99,2022-10-28
706fd65a,0.99,2022-10-28
706fd65a,0.99,2022-10-28
706fd65a,0.99,2022-10-28
706fd65a,9.99,2022-10-28
707f8fd2,4.99,2022-10-08
707f8fd2,0.99,2022-10-08
7081820f,0.99,2022-10-12
70836971,0.99,2022-10-14
70ab82d5,0.99,2022-10-15
70b36283,0.99,2022-10-06
70b36283,0.99,2022-10-06
70b36283,0.99,2022-10-06
70c2481e,0.99,2022-10-25
70e64971,0.99,2022-10-23
70e64971,0.99,2022-10-23
70f6a99e,0.99,2022-10-06
70f6a99e,0.99,2022-10-06
70fa5c00,0.99,2022-10-06
70fe262f,0.99,2022-10-13
71105797,0.99,2022-10-17
7129888a,0.99,2022-10-21
7129fed5,2.99,2022-10-10
7129fed5,0.99,2022-10-10
7129fed5,0.99,2022-10-10
7129fed5,4.99,2022-10-10
7146c724,0.99,2022-10-10
7162cdeb,0.99,2022-10-12
71a1a5d0,0.99,2022-10-08
71abf50c,0.99,2022-10-04
71debccd,2.99,2022-10-23
71df8f17,0.99,2022-10-18
71f897ce,0.99,2022-10-06
71f897ce,0.99,2022-10-06
71f897ce,0.99,2022-10-07
72152bdf,0.99,2022-10-05
7221ce29,0.99,2022-10-07
7221ce29,0.99,2022-10-07
7226afc1,0.99,2022-10-24
72563ed3,0.99,2022-10-13
725eb754,0.99,2022-10-06
7280b401,2.99,2022-10-24
72a2b885,0.99,2022-10-07
72a2b885,0.99,2022-10-07
72c2bbf5,0.99,2022-10-10
72c2bbf5,2.99,2022-10-10
72c2bbf5,0.99,2022-10-10
72d3e2e2,0.99,2022-10-30
72d59632,0.99,2022-10-27
72d59632,0.99,2022-10-29
72d59632,0.99,2022-10-24
72f765c3,0.99,2022-10-08
72f765c3,0.99,2022-10-08
73058a00,0.99,2022-10-11
73058a00,0.99,2022-10-11
733aa245,0.99,2022-10-22
733aa245,0.99,2022-10-22
7342bcc9,0.99,2022-10-15
7343ce00,4.99,2022-10-29
7366f01b,0.99,2022-10-26
7375d4d9,0.99,2022-10-24
7375d4d9,0.99,2022-10-24
739497de,0.99,2022-10-09
739497de,0.99,2022-10-09
739497de,0.99,2022-10-09
739497de,0.99,2022-10-09
739497de,0.99,2022-10-09
739497de,0.99,2022-10-09
73be8d7a,0.99,2022-10-25
73be8d7a,0.99,2022-10-25
73be8d7a,0.99,2022-10-26
73be8d7a,0.99,2022-10-25
73d6e54d,0.99,2022-10-05
73dd51a0,0.99,2022-10-10
73dd51a0,0.99,2022-10-10
73f3c496,0.99,2022-10-11
73f3c496,0.99,2022-10-11
73f957c3,0.99,2022-10-29
73f957c3,0.99,2022-10-29
741da7dc,2.99,2022-10-08
743d02ff,0.99,2022-10-27
746b3411,0.99,2022-10-06
746b3411,0.99,2022-10-06
74788a3c,0.99,2022-10-05
74788a3c,0.99,2022-10-05
747a3543,0.99,2022-10-28
747a9b94,4.99,2022-10-10
748b755a,0.99,2022-10-10
748dbb7e,0.99,2022-10-11
748dbb7e,0.99,2022-10-11
749d075a,0.99,2022-10-17
74a24ac0,0.99,2022-10-10
74a24ac0,0.99,2022-10-10
74b1e3a7,0.99,2022-10-09
74b1e3a7,0.99,2022-10-09
74b1e3a7,0.99,2022-10-09
74b1e3a7,0.99,2022-10-09
74cf79db,0.99,2022-10-04
74cf79db,0.99,2022-10-04
74d8874f,0.99,2022-10-04
74d8874f,0.99,2022-10-04
75682cb1,0.99,2022-10-15
75682cb1,0.99,2022-10-15
75a0affc,0.99,2022-10-20
75a91119,2.99,2022-10-09
76109519,2.99,2022-10-16
76109519,0.99,2022-10-16
76138eb1,0.99,2022-10-15
761c2f62,0.99,2022-10-08
761c2f62,0.99,2022-10-13
762dda6f,0.99,2022-10-14
762dda6f,0.99,2022-10-14
762dda6f,0.99,2022-10-14
7674f0bb,0.99,2022-10-14
7674f0bb,0.99,2022-10-14
7674f0bb,0.99,2022-10-11
7674f0bb,0.99,2022-10-11
7674f0bb,0.99,2022-10-11
7674f0bb,0.99,2022-10-14
7674f0bb,0.99,2022-10-14
76a3c5a0,0.99,2022-10-20
76a3c5a0,4.99,2022-10-18
76a3c5a0,0.99,2022-10-20
770c1465,0.99,2022-10-06
770c1465,0.99,2022-10-06
770c7029,0.99,2022-10-12
770c7029,0.99,2022-10-12
7712309c,0.99,2022-10-09
7712309c,0.99,2022-10-09
7712309c,0.99,2022-10-09
77362d38,0.99,2022-10-07
77362d38,0.99,2022-10-07
77362d38,0.99,2022-10-07
7742e3ee,0.99,2022-10-24
7742e3ee,0.99,2022-10-28
7742e3ee,0.99,2022-10-28
775b1112,0.99,2022-10-23
777cae16,0.99,2022-10-16
778252de,0.99,2022-10-24
778252de,0.99,2022-10-24
7799cdbe,0.99,2022-10-28
779d5157,0.99,2022-10-10
779d5157,0.99,2022-10-10
77b76610,0.99,2022-10-08
77d695cd,0.99,2022-10-27
77d695cd,0.99,2022-10-27
78273168,2.99,2022-10-19
78513432,0.99,2022-10-12
78513432,0.99,2022-10-12
78513432,0.99,2022-10-12
786cc513,0.99,2022-10-13
787974e1,2.99,2022-10-23
787974e1,2.99,2022-10-24
788363e2,0.99,2022-10-14
788363e2,0.99,2022-10-14
7891ffef,0.99,2022-10-10
78c63d29,0.99,2022-10-06
78c6ac79,0.99,2022-10-17
78c6ac79,0.99,2022-10-18
78c6ac79,0.99,2022-10-17
78ce0801,2.99,2022-10-31
78d57dd2,0.99,2022-10-23
78d57dd2,0.99,2022-10-26
78d8d4f6,0.99,2022-10-04
78d8d4f6,2.99,2022-10-04
78d8d4f6,0.99,2022-10-04
78df28a5,9.99,2022-10-03
78df28a5,0.99,2022-10-03
790b59fe,0.99,2022-10-10
790b59fe,0.99,2022-10-11
7921ef67,0.99,2022-10-25
7921ef67,0.99,2022-10-24
793658ba,2.99,2022-10-19
7937fc7e,0.99,2022-10-02
7937fc7e,0.99,2022-10-02
7937fc7e,0.99,2022-10-02
79a471d1,0.99,2022-10-27
79a471d1,9.99,2022-10-29
79a471d1,4.99,2022-10-27
79be0854,9.99,2022-10-16
79be0854,4.99,2022-10-15
79c7f639,0.99,2022-10-14
79c7f639,0.99,2022-10-14
79d9736f,2.99,2022-10-05
79d9736f,0.99,2022-10-04
79e3f194,0.99,2022-10-11
79e3f194,0.99,2022-10-12
79e3f194,0.99,2022-10-11
79e3f194,0.99,2022-10-12
79e3f194,0.99,2022-10-11
79e3f194,0.99,2022-10-12
79f2cea0,0.99,2022-10-02
79fda9ce,0.99,2022-10-07
79fda9ce,0.99,2022-10-07
7a32e885,0.99,2022-10-27
7a32e885,2.99,2022-10-28
7a360f6e,0.99,2022-10-22
7a3b3b41,0.99,2022-10-10
7a3cb0d9,0.99,2022-10-11
7a56eea8,0.99,2022-10-04
7a56eea8,0.99,2022-10-04
7a61c35e,0.99,2022-10-15
7a61c35e,0.99,2022-10-16
7a731920,0.99,2022-10-26
7aa52a7f,0.99,2022-10-01
7aa52a7f,0.99,2022-10-01
7aa97179,0.99,2022-10-19
7aa97179,9.99,2022-10-19
7aad29f7,0.99,2022-10-09
7ad3edb1,0.99,2022-10-12
7adf11aa,0.99,2022-10-10
7af443dd,0.99,2022-10-22
7af443dd,0.99,2022-10-22
7af80662,0.99,2022-10-16
7b161f30,0.99,2022-10-13
7b1a6746,0.99,2022-10-10
7b1a6746,0.99,2022-10-09
7b1a6746,0.99,2022-10-10
7b1aba04,0.99,2022-10-22
7b1aba04,0.99,2022-10-22
7b27ec7f,0.99,2022-10-17
7b2b1f05,0.99,2022-10-06
7b2b1f05,2.99,2022-10-04
7b33551d,0.99,2022-10-17
7b48f71c,0.99,2022-10-20
7b61cd4a,0.99,2022-10-20
7b6c1a87,0.99,2022-10-15
7b75320a,0.99,2022-10-24
7bb5c2c5,2.99,2022-10-02
7bb5c2c5,0.99,2022-10-05
7bb5c2c5,2.99,2022-10-03
7bc65043,2.99,2022-10-07
7bc65043,0.99,2022-10-07
7bed289d,0.99,2022-10-14
7bed289d,4.99,2022-10-14
7bed289d,0.99,2022-10-14
7bed289d,0.99,2022-10-14
7beea511,9.99,2022-10-09
7c20f18a,0.99,2022-10-16
7c20f18a,0.99,2022-10-16
7c538c92,0.99,2022-10-07
7c538c92,0.99,2022-10-08
7c59e94c,0.99,2022-10-25
7c65e78d,0.99,2022-10-12
7c924f6f,4.99,2022-10-21
7ca68775,0.99,2022-10-27
7ca68775,0.99,2022-10-27
7cc78de0,0.99,2022-10-14
7cc78de0,0.99,2022-10-14
7cce939b,0.99,2022-10-19
7cce939b,0.99,2022-10-22
7cdcb9ae,0.99,2022-10-29
7ceec190,0.99,2022-10-12
7cf2a8d5,0.99,2022-10-14
7cf2a8d5,0.99,2022-10-14
7cf2a8d5,0.99,2022-10-14
7cf2a8d5,2.99,2022-10-14
7d010a8d,2.99,2022-10-02
7d339767,0.99,2022-10-29
7d37e28c,0.99,2022-10-06
7d5514cf,0.99,2022-10-15
7d5f6e63,0.99,2022-10-13
7d5f6e63,0.99,2022-10-12
7d7ead05,0.99,2022-10-21
7d7ead05,0.99,2022-10-19
7d7ead05,0.99,2022-10-21
7d8aa821,0.99,2022-10-23
7d930426,0.99,2022-10-27
7d9ac2e4,0.99,2022-10-05
7d9ac2e4,4.99,2022-10-07
7d9f9126,0.99,2022-10-20
7da01c11,2.99,2022-10-15
7da01c11,0.99,2022-10-16
7db25b74,0.99,2022-10-26
7db25b74,0.99,2022-10-26
7dba7bf7,0.99,2022-10-08
7dba7bf7,2.99,2022-10-08
7dba7bf7,0.99,2022-10-08
7ded424b,0.99,2022-10-07
7ded424b,2.99,2022-10-07
7ded424b,0.99,2022-10-07
7ded424b,0.99,2022-10-07
7ded424b,0.99,2022-10-07
7ded424b,0.99,2022-10-07
7e08f4e4,0.99,2022-10-16
7e0c1811,0.99,2022-10-22
7e0c1811,0.99,2022-10-20
7e1aba80,0.99,2022-10-30
7e1aba80,0.99,2022-10-30
7e1aba80,2.99,2022-10-30
7e611466,0.99,2022-10-05
7e611466,0.99,2022-10-05
7e611466,0.99,2022-10-05
7e611466,0.99,2022-10-05
7e65daca,0.99,2022-10-31
7ea0e5df,0.99,2022-10-20
7ea0e5df,0.99,2022-10-20
7ecf2dd7,0.99,2022-10-10
7ecf2dd7,0.99,2022-10-10
7edb712a,0.99,2022-10-02
7ef3cdf9,0.99,2022-10-10
7f0044e4,0.99,2022-10-03
7f26c839,2.99,2022-10-07
7f26c839,2.99,2022-10-07
7f3a90f3,0.99,2022-10-23
7f3a90f3,0.99,2022-10-23
7f4fd628,0.99,2022-10-06
7f7740ee,0.99,2022-10-07
7f7740ee,0.99,2022-10-09
7f7eea99,0.99,2022-10-24
7f7eea99,0.99,2022-10-24
7f7eea99,0.99,2022-10-25
7f7eea99,4.99,2022-10-20
7f7eea99,0.99,2022-10-16
7f843938,0.99,2022-10-15
7f9b4c9e,0.99,2022-10-10
7fa08075,0.99,2022-10-03
7fa08075,0.99,2022-10-03
7fdfcffa,0.99,2022-10-19
7fe0b3ff,0.99,2022-10-14
7fe99cda,0.99,2022-10-10
7fe99cda,0.99,2022-10-10
7fe99cda,0.99,2022-10-10
7fe99cda,0.99,2022-10-10
7ff970c4,0.99,2022-10-17
7ff970c4,4.99,2022-10-17
802aa2bb,0.99,2022-10-14
802aa2bb,0.99,2022-10-14
802e5c8b,0.99,2022-10-28
802e5c8b,0.99,2022-10-28
806badb3,0.99,2022-10-13
806badb3,0.99,2022-10-13
807d3487,0.99,2022-10-09
807d3487,0.99,2022-10-21
807d3487,9.99,2022-10-21
808539ec,0.99,2022-10-27
808539ec,4.99,2022-10-27
808539ec,0.99,2022-10-27
80ac71d9,0.99,2022-10-11
80ac71d9,0.99,2022-10-08
80cd3f3d,0.99,2022-10-27
8119884a,0.99,2022-10-19
811b04f7,0.99,2022-10-18
811b614a,0.99,2022-10-02
811b614a,0.99,2022-10-02
81357a73,0.99,2022-10-09
813bab2f,2.99,2022-10-31
813d5f13,0.99,2022-10-07
8162b5b4,0.99,2022-10-10
8165f875,0.99,2022-10-06
81924c2a,4.99,2022-10-22
81924c2a,2.99,2022-10-22
81d890c6,0.99,2022-10-10
81eeba74,0.99,2022-10-04
81eeba74,2.99,2022-10-15
81fa263e,0.99,2022-10-04
81fa263e,0.99,2022-10-03
81fbaa6b,0.99,2022-10-10
8209fbc4,0.99,2022-10-18
8209fbc4,0.99,2022-10-18
820b1615,0.99,2022-10-01
820b1615,0.99,2022-10-01
820b1615,0.99,2022-10-01
8216e2e1,0.99,2022-10-17
821c12a7,4.99,2022-10-21
822fbccd,0.99,2022-10-20
822fbccd,0.99,2022-10-20
8235c825,0.99,2022-10-01
8235c825,0.99,2022-10-01
82454978,0.99,2022-10-18
82454978,0.99,2022-10-18
824d886e,0.99,2022-10-20
827bf65f,0.99,2022-10-26
827bf65f,0.99,2022-10-26
82801339,0.99,2022-10-24
828a9f09,4.99,2022-10-17
828a9f09,0.99,2022-10-17
82973b82,0.99,2022-10-06
82973b82,0.99,2022-10-06
82973b82,0.99,2022-10-06
829e7703,0.99,2022-10-13
82a1e0fc,0.99,2022-10-23
82a971c2,0.99,2022-10-14
82a971c2,0.99,2022-10-14
82c1bda4,0.99,2022-10-08
82c1bda4,0.99,2022-10-08
82c1bda4,0.99,2022-10-08
82e17a23,0.99,2022-10-03
82e17a23,0.99,2022-10-03
83414350,0.99,2022-10-22
83414350,2.99,2022-10-22
83414350,0.99,2022-10-22
83766983,0.99,2022-10-05
83766983,0.99,2022-10-06
838c7327,0.99,2022-10-04
83b5ce41,0.99,2022-10-27
83becae6,2.99,2022-10-03
83becae6,0.99,2022-10-03
83cdd5c6,0.99,2022-10-24
83e30a4e,0.99,2022-10-04
83ee2402,0.99,2022-10-04
83ee2402,0.99,2022-10-04
840f5ab2,0.99,2022-10-15
840f5ab2,2.99,2022-10-26
8413ac46,0.99,2022-10-04
8413ac46,2.99,2022-10-04
84301e7e,0.99,2022-10-29
8437db08,0.99,2022-10-29
846880af,0.99,2022-10-05
847dab9e,0.99,2022-10-03
8484c3f8,0.99,2022-10-24
8484c3f8,0.99,2022-10-24
8489f96b,0.99,2022-10-18
8489f96b,0.99,2022-10-18
8489f96b,0.99,2022-10-18
84c26493,0.99,2022-10-07
84c26493,0.99,2022-10-07
8503cf94,0.99,2022-10-28
8503cf94,0.99,2022-10-28
8508526a,0.99,2022-10-31
8508526a,0.99,2022-10-31
8520eeb4,0.99,2022-10-21
856771b3,0.99,2022-10-22
856771b3,4.99,2022-10-22
85aa7ab6,0.99,2022-10-22
85aa7ab6,0.99,2022-10-23
85b7480c,0.99,2022-10-11
85c8b629,0.99,2022-10-10
85c8b629,0.99,2022-10-11
85f90869,2.99,2022-10-12
85f90869,0.99,2022-10-12
85f90869,0.99,2022-10-12
86071583,0.99,2022-10-08
86071583,0.99,2022-10-08
861061dc,2.99,2022-10-04
86208a11,0.99,2022-10-18
86248802,0.99,2022-10-04
86248802,0.99,2022-10-04
86248802,0.99,2022-10-04
86248802,0.99,2022-10-04
862acf47,0.99,2022-10-23
8630e85f,4.99,2022-10-26
8630e85f,0.99,2022-10-26
863a072f,0.99,2022-10-09
863a7127,0.99,2022-10-03
863a7127,0.99,2022-10-03
863a7127,0.99,2022-10-03
86684b8b,0.99,2022-10-26
86684b8b,0.99,2022-10-25
86825b61,0.99,2022-10-20
86825b61,0.99,2022-10-27
86967834,2.99,2022-10-22
86a19244,0.99,2022-10-25
86bac479,0.99,2022-10-06
86e7adb2,0.99,2022-10-10
86e7adb2,0.99,2022-10-10
86e7adb2,0.99,2022-10-10
86e7adb2,0.99,2022-10-10
86e7adb2,4.99,2022-10-10
86f44993,0.99,2022-10-27
86f44993,2.99,2022-10-27
870a8c67,4.99,2022-10-28
87108be7,4.99,2022-10-10
87108be7,0.99,2022-10-10
87108be7,0.99,2022-10-10
873b58ea,0.99,2022-10-04
873b58ea,0.99,2022-10-04
873b58ea,0.99,2022-10-04
873b58ea,0.99,2022-10-04
873c321c,0.99,2022-10-01
874c76f8,0.99,2022-10-01
874fc495,0.99,2022-10-09
8754165c,2.99,2022-10-15
8754165c,0.99,2022-10-15
877575b6,0.99,2022-10-24
878aa25f,0.99,2022-10-22
879345de,9.99,2022-10-15
879345de,0.99,2022-10-15
879345de,0.99,2022-10-15
879345de,0.99,2022-10-15
87a9a340,0.99,2022-10-13
87aad885,2.99,2022-10-17
87c21baa,0.99,2022-10-11
87c21baa,0.99,2022-10-11
87d45624,0.99,2022-10-24
87d45624,0.99,2022-10-24
87d9ce3b,0.99,2022-10-15
87d9ce3b,0.99,2022-10-15
87e06582,0.99,2022-10-07
87e06582,0.99,2022-10-07
87e06582,0.99,2022-10-07
8816cad7,0.99,2022-10-16
8866ae6e,0.99,2022-10-03
886a593b,0.99,2022-10-17
886a593b,0.99,2022-10-17
888979d8,0.99,2022-10-04
8898bc58,0.99,2022-10-27
8898bc58,0.99,2022-10-28
8898bc58,0.99,2022-10-28
8898bc58,2.99,2022-10-28
889d9d97,0.99,2022-10-05
88a0b070,0.99,2022-10-08
88a0b070,0.99,2022-10-08
88d767d5,2.99,2022-10-24
88d9d83c,0.99,2022-10-05
88d9d83c,0.99,2022-10-05
88e97afc,0.99,2022-10-14
88e97afc,0.99,2022-10-14
890f43a0,0.99,2022-10-29
890f43a0,0.99,2022-10-29
890f43a0,0.99,2022-10-30
8924ec87,9.99,2022-10-27
8924ec87,0.99,2022-10-24
89260768,0.99,2022-10-28
89260768,0.99,2022-10-28
89260768,0.99,2022-10-28
8927e996,0.99,2022-10-23
89363d27,0.99,2022-10-31
89363d27,0.99,2022-10-31
89374341,0.99,2022-10-15
89374341,0.99,2022-10-15
89374341,0.99,2022-10-15
89b60a07,0.99,2022-10-21
89e0d6f8,0.99,2022-10-19
89e62043,0.99,2022-10-13
89e62043,0.99,2022-10-13
89e99bc4,0.99,2022-10-18
89e99bc4,0.99,2022-10-23
89e99bc4,2.99,2022-10-18
89f37b83,0.99,2022-10-17
8a11f2b7,0.99,2022-10-30
8a1df29a,2.99,2022-10-14
8a3a0759,2.99,2022-10-29
8a3a0759,0.99,2022-10-29
8a4bed56,0.99,2022-10-31
8a613e1d,0.99,2022-10-02
8a613e1d,0.99,2022-10-02
8a793310,0.99,2022-10-27
8a991a41,0.99,2022-10-03
8a991a41,2.99,2022-10-04
8a991a41,0.99,2022-10-03
8a9927e6,0.99,2022-10-29
8acae22e,0.99,2022-10-08
8acae22e,0.99,2022-10-08
8acae22e,0.99,2022-10-08
8ad1f00c,0.99,2022-10-11
8ae72414,0.99,2022-10-14
8ae72414,0.99,2022-10-14
8ae72414,0.99,2022-10-14
8b11d8ec,0.99,2022-10-27
8b11d8ec,0.99,2022-10-27
8b14af30,0.99,2022-10-25
8b1ae92c,0.99,2022-10-10
8b1ae92c,0.99,2022-10-10
8b31f85e,0.99,2022-10-30
8b31f85e,0.99,2022-10-30
8b3d8ca3,0.99,2022-10-10
8b3d8ca3,0.99,2022-10-10
8b41a8a2,2.99,2022-10-04
8b41a8a2,0.99,2022-10-04
8b609f9d,0.99,2022-10-07
8b609f9d,0.99,2022-10-07
8b609f9d,0.99,2022-10-07
8b609f9d,2.99,2022-10-07
8b6a916b,2.99,2022-10-09
8b6a916b,2.99,2022-10-09
8b8cf86a,0.99,2022-10-09
8b8cf86a,0.99,2022-10-09
8b8d6882,0.99,2022-10-24
8b9443b8,0.99,2022-10-21
8bc4b816,4.99,2022-10-26
8bd00542,0.99,2022-10-12
8bd00542,0.99,2022-10-12
8bf4edc3,0.99,2022-10-30
8bfafa8f,0.99,2022-10-04
8bfafa8f,0.99,2022-10-04
8bfafa8f,0.99,2022-10-04
8bfafa8f,0.99,2022-10-04
8c063ff4,0.99,2022-10-14
8c063ff4,4.99,2022-10-14
8c08f6a5,0.99,2022-10-02
8c08f6a5,0.99,2022-10-02
8c08f6a5,2.99,2022-10-02
8c08f6a5,0.99,2022-10-02
8c230e0c,0.99,2022-10-08
8c230e0c,0.99,2022-10-08
8c2ee18f,0.99,2022-10-16
8c2ee18f,0.99,2022-10-13
8c4fa5e9,0.99,2022-10-06
8c4fa5e9,0.99,2022-10-06
8c4fa5e9,0.99,2022-10-06
8c77cd8d,0.99,2022-10-11
8c77cd8d,0.99,2022-10-11
8c89d753,2.99,2022-10-11
8cad22e4,0.99,2022-10-13
8cb0574b,9.99,2022-10-15
8cb0574b,4.99,2022-10-15
8cb0574b,2.99,2022-10-15
8cb0574b,0.99,2022-10-15
8cea2007,0.99,2022-10-20
8cea2007,0.99,2022-10-19
8cea2007,0.99,2022-10-19
8cfde9ed,2.99,2022-10-19
