user_id,media_source,version,CPI,dt
97b02d3d,Google Adwords,0.3,0.085,2022-10-06
94331f03,organic,0.3,,2022-10-13
d4b97b10,organic,0.4,,2022-10-24
cadc8fbf,Google Adwords,0.4,0.085,2022-10-16
62bc2a9b,Google Adwords,0.4,0.085,2022-10-23
be64c9fc,Google Adwords,0.3,0.085,2022-10-04
522c4a4d,Google Adwords,0.3,0.085,2022-10-08
e70ac97e,Facebook Ads,0.3,0.34,2022-10-07
9d040ec4,Facebook Ads,0.4,0.15,2022-10-31
9ed88574,Facebook Ads,0.4,0.15,2022-10-20
c400dc9b,Google Adwords,0.3,0.085,2022-10-06
2b9c2d4c,Google Adwords,0.3,0.085,2022-10-14
b8e9fd22,Facebook Ads,0.4,0.15,2022-10-29
aff6fb55,Google Adwords,0.3,0.085,2022-10-14
1881331f,organic,0.4,,2022-10-16
0dbd0938,Google Adwords,0.4,0.085,2022-10-29
4ce7f436,Facebook Ads,0.3,0.34,2022-10-04
6c251a33,Facebook Ads,0.4,0.15,2022-10-30
df190b93,Facebook Ads,0.3,0.34,2022-10-11
76d6d131,Facebook Ads,0.4,0.15,2022-10-22
e9957591,Facebook Ads,0.3,0.34,2022-10-02
beb1d007,Google Adwords,0.3,0.085,2022-10-11
bf446efa,Google Adwords,0.4,0.085,2022-10-21
d0608662,Google Adwords,0.3,0.085,2022-10-04
00dddfe0,Google Adwords,0.4,0.085,2022-10-31
c9cee446,Facebook Ads,0.3,0.34,2022-10-13
3e901830,Google Adwords,0.4,0.085,2022-10-30
464c4e42,Google Adwords,0.3,0.085,2022-10-04
80b0f094,Google Adwords,0.4,0.085,2022-10-27
9db176a8,organic,0.3,,2022-10-13
f430c381,organic,0.3,,2022-10-15
4932b30a,Facebook Ads,0.3,0.34,2022-10-13
c56d1121,Google Adwords,0.4,0.085,2022-10-30
4a384329,Google Adwords,0.4,0.085,2022-10-18
0f6b528b,Facebook Ads,0.4,0.15,2022-10-19
0b15fce0,Google Adwords,0.4,0.085,2022-10-18
501b78da,Facebook Ads,0.3,0.34,2022-10-14
05a70780,Facebook Ads,0.4,0.15,2022-10-22
7b993246,Facebook Ads,0.3,0.34,2022-10-11
1bc4feed,Facebook Ads,0.4,0.15,2022-10-29
f7adb5f2,Google Adwords,0.3,0.085,2022-10-11
08980561,Facebook Ads,0.3,0.34,2022-10-13
5b24988b,Facebook Ads,0.4,0.15,2022-10-26
05a5a4b3,Google Adwords,0.4,0.085,2022-10-31
b516cc84,Google Adwords,0.4,0.085,2022-10-24
83c28f3c,Facebook Ads,0.4,0.15,2022-10-22
fa913ad2,Google Adwords,0.4,0.085,2022-10-18
e7e539dc,Google Adwords,0.4,0.085,2022-10-27
d7d600ff,Google Adwords,0.4,0.085,2022-10-21
7f7a05c9,Google Adwords,0.4,0.085,2022-10-17
5a8c76cd,Google Adwords,0.3,0.085,2022-10-08
852e101f,Google Adwords,0.3,0.085,2022-10-07
5292a3d0,Google Adwords,0.3,0.085,2022-10-12
fae7e3f6,Google Adwords,0.4,0.085,2022-10-24
22f9a826,Google Adwords,0.3,0.085,2022-10-08
9d835e34,Google Adwords,0.3,0.085,2022-10-10
81c4f8c5,Facebook Ads,0.3,0.34,2022-10-04
c920ea5f,organic,0.3,,2022-10-09
59ae6aa1,Google Adwords,0.3,0.085,2022-10-01
468fc274,Google Adwords,0.4,0.085,2022-10-18
fb2b1273,Google Adwords,0.3,0.085,2022-10-07
446365fe,Google Adwords,0.4,0.085,2022-10-18
4459ad6e,Google Adwords,0.4,0.085,2022-10-24
9fae0205,Google Adwords,0.3,0.085,2022-10-15
1b302dd3,Google Adwords,0.3,0.085,2022-10-08
8d726b43,Google Adwords,0.3,0.085,2022-10-04
ab10e36e,Google Adwords,0.4,0.085,2022-10-16
eea24292,Google Adwords,0.4,0.085,2022-10-22
cd9523e2,organic,0.3,,2022-10-12
b531a704,Facebook Ads,0.3,0.34,2022-10-07
1de2f962,Google Adwords,0.4,0.085,2022-10-28
224f73b7,Google Adwords,0.4,0.085,2022-10-21
3737d140,Google Adwords,0.4,0.085,2022-10-27
48abeaa3,Facebook Ads,0.3,0.34,2022-10-05
82b01c89,organic,0.4,,2022-10-29
1a271f30,organic,0.3,,2022-10-07
69ecff64,Facebook Ads,0.4,0.15,2022-10-30
e420ce0a,Google Adwords,0.3,0.085,2022-10-04
211aea43,organic,0.4,,2022-10-29
c297b86a,organic,0.3,,2022-10-03
f318cb37,Google Adwords,0.3,0.085,2022-10-15
9c55efbc,Google Adwords,0.3,0.085,2022-10-06
c9434353,Google Adwords,0.4,0.085,2022-10-29
182d269c,Google Adwords,0.3,0.085,2022-10-04
381f8e8f,Google Adwords,0.4,0.085,2022-10-19
e7875f8c,Google Adwords,0.3,0.085,2022-10-07
e52c41ed,Facebook Ads,0.4,0.15,2022-10-30
2aa42d34,Google Adwords,0.3,0.085,2022-10-05
138f8663,Google Adwords,0.3,0.085,2022-10-04
cd3e02f3,Facebook Ads,0.3,0.34,2022-10-14
9bf02d9e,Facebook Ads,0.4,0.15,2022-10-20
8713c2b5,Google Adwords,0.4,0.085,2022-10-20
43cd2a42,Google Adwords,0.4,0.085,2022-10-27
6d885f49,Google Adwords,0.3,0.085,2022-10-01
8100e773,Google Adwords,0.3,0.085,2022-10-15
10cd250e,Google Adwords,0.3,0.085,2022-10-02
9a96a48a,organic,0.4,,2022-10-21
cb814765,Facebook Ads,0.4,0.15,2022-10-25
8fa54671,Facebook Ads,0.3,0.34,2022-10-05
e7fce806,Google Adwords,0.3,0.085,2022-10-03
00489e83,Google Adwords,0.4,0.085,2022-10-27
dbd96292,Google Adwords,0.3,0.085,2022-10-12
52f0ef54,Facebook Ads,0.3,0.34,2022-10-12
2a5b2f72,Google Adwords,0.4,0.085,2022-10-28
de007dd0,Facebook Ads,0.3,0.34,2022-10-03
198305d4,Facebook Ads,0.3,0.34,2022-10-04
387b50e2,Google Adwords,0.4,0.085,2022-10-30
557b5527,Google Adwords,0.3,0.085,2022-10-06
330321f3,Google Adwords,0.4,0.085,2022-10-21
87f10263,Facebook Ads,0.4,0.15,2022-10-27
358c9205,Google Adwords,0.4,0.085,2022-10-16
14cb6d04,Google Adwords,0.4,0.085,2022-10-31
be29986f,Google Adwords,0.4,0.085,2022-10-17
31df3c0b,Google Adwords,0.4,0.085,2022-10-24
a06ae143,Google Adwords,0.3,0.085,2022-10-09
33c07723,organic,0.3,,2022-10-04
31bbdc00,Google Adwords,0.3,0.085,2022-10-09
3e8dcc06,organic,0.3,,2022-10-03
ea16b233,Google Adwords,0.3,0.085,2022-10-04
8545b6e6,Google Adwords,0.3,0.085,2022-10-13
ada0783a,Facebook Ads,0.4,0.15,2022-10-16
47b05391,Facebook Ads,0.3,0.34,2022-10-04
91982aea,Google Adwords,0.4,0.085,2022-10-25
8b14af30,Google Adwords,0.4,0.085,2022-10-25
8af08595,Google Adwords,0.4,0.085,2022-10-22
15ff2f99,Google Adwords,0.4,0.085,2022-10-27
79886993,Facebook Ads,0.3,0.34,2022-10-13
0a998a2d,organic,0.4,,2022-10-21
bc2d59e4,Google Adwords,0.3,0.085,2022-10-06
58b03d4b,Google Adwords,0.4,0.085,2022-10-17
19fecfad,Google Adwords,0.4,0.085,2022-10-26
236d4373,Google Adwords,0.3,0.085,2022-10-15
607ede19,Google Adwords,0.4,0.085,2022-10-30
a2f28b67,Google Adwords,0.3,0.085,2022-10-09
8de41406,Google Adwords,0.3,0.085,2022-10-07
318d9b46,Google Adwords,0.4,0.085,2022-10-28
d552c547,Google Adwords,0.3,0.085,2022-10-10
1d5473ee,Facebook Ads,0.4,0.15,2022-10-30
4cb42eda,Google Adwords,0.3,0.085,2022-10-06
d98ba578,Facebook Ads,0.3,0.34,2022-10-05
a8157a20,Facebook Ads,0.4,0.15,2022-10-24
d054ea7f,Google Adwords,0.4,0.085,2022-10-27
4a78e91e,Google Adwords,0.3,0.085,2022-10-09
a91690cc,Google Adwords,0.3,0.085,2022-10-05
6f0f9266,Google Adwords,0.3,0.085,2022-10-08
62ffd6d2,Google Adwords,0.4,0.085,2022-10-30
88b3254e,Facebook Ads,0.3,0.34,2022-10-13
5479a75a,Google Adwords,0.4,0.085,2022-10-20
ed26039e,Google Adwords,0.4,0.085,2022-10-24
895f4c1e,Google Adwords,0.4,0.085,2022-10-30
97369c2e,Facebook Ads,0.4,0.15,2022-10-25
58a29b3b,Google Adwords,0.3,0.085,2022-10-08
79b02dd1,organic,0.3,,2022-10-12
213f630a,Facebook Ads,0.3,0.34,2022-10-09
d0367fbe,Google Adwords,0.3,0.085,2022-10-14
8a24bef1,Google Adwords,0.4,0.085,2022-10-16
010a563a,Google Adwords,0.3,0.085,2022-10-15
f34665b1,Facebook Ads,0.3,0.34,2022-10-05
e97b5bf7,Facebook Ads,0.3,0.34,2022-10-14
b61671c9,Google Adwords,0.3,0.085,2022-10-13
3d358915,Google Adwords,0.3,0.085,2022-10-05
795268ba,Facebook Ads,0.4,0.15,2022-10-28
9281a3c7,Google Adwords,0.4,0.085,2022-10-20
a51d89bd,Google Adwords,0.3,0.085,2022-10-08
4d5a1023,Google Adwords,0.4,0.085,2022-10-18
1f4d6d5b,Facebook Ads,0.3,0.34,2022-10-02
46bb7ab8,Google Adwords,0.3,0.085,2022-10-12
5a5b3f5f,Facebook Ads,0.4,0.15,2022-10-24
0d5022d5,Google Adwords,0.3,0.085,2022-10-12
342acc67,Google Adwords,0.3,0.085,2022-10-06
66ca084a,Google Adwords,0.4,0.085,2022-10-21
aed92ec4,Google Adwords,0.4,0.085,2022-10-16
01ccd84e,organic,0.3,,2022-10-15
1a494f6f,Google Adwords,0.3,0.085,2022-10-14
273ebb5a,Google Adwords,0.4,0.085,2022-10-16
1c84d0f6,Google Adwords,0.4,0.085,2022-10-21
34e81072,Google Adwords,0.3,0.085,2022-10-01
4ef2e118,Google Adwords,0.3,0.085,2022-10-09
b0bb237c,Facebook Ads,0.4,0.15,2022-10-20
35cdf367,Google Adwords,0.4,0.085,2022-10-26
144632ba,Google Adwords,0.4,0.085,2022-10-27
4f5cca9e,Facebook Ads,0.4,0.15,2022-10-29
c58220e4,Google Adwords,0.3,0.085,2022-10-09
a0a629ee,Google Adwords,0.3,0.085,2022-10-13
1d3b7ce7,Google Adwords,0.3,0.085,2022-10-12
32d39a56,Google Adwords,0.4,0.085,2022-10-23
1c6c55c9,Google Adwords,0.4,0.085,2022-10-22
afd2bd95,Facebook Ads,0.3,0.34,2022-10-14
61dad1a4,Facebook Ads,0.3,0.34,2022-10-01
4982078a,Google Adwords,0.4,0.085,2022-10-17
5a8b2244,Google Adwords,0.3,0.085,2022-10-05
ab470f30,organic,0.3,,2022-10-11
154d1461,organic,0.3,,2022-10-02
9b10c7d3,Google Adwords,0.4,0.085,2022-10-21
9aade0e4,organic,0.3,,2022-10-05
221cd447,Google Adwords,0.3,0.085,2022-10-03
6442ebb9,Facebook Ads,0.3,0.34,2022-10-09
4734a71b,Facebook Ads,0.3,0.34,2022-10-05
b88e7a9e,Google Adwords,0.3,0.085,2022-10-14
7be7cd8f,Google Adwords,0.4,0.085,2022-10-23
abdecc89,Google Adwords,0.3,0.085,2022-10-11
bee5b26d,Google Adwords,0.4,0.085,2022-10-21
f14f3096,Google Adwords,0.3,0.085,2022-10-09
02998cf8,Facebook Ads,0.3,0.34,2022-10-13
bd72a35e,Google Adwords,0.3,0.085,2022-10-07
a7c4f770,Google Adwords,0.3,0.085,2022-10-14
3a3eaf10,Facebook Ads,0.4,0.15,2022-10-26
6d2d12e8,Google Adwords,0.4,0.085,2022-10-23
1ae799c7,Google Adwords,0.3,0.085,2022-10-03
b66629f3,Google Adwords,0.4,0.085,2022-10-24
059a9175,Facebook Ads,0.3,0.34,2022-10-05
326df0ca,Facebook Ads,0.4,0.15,2022-10-17
5caa1a6d,Google Adwords,0.4,0.085,2022-10-25
81274e68,Facebook Ads,0.4,0.15,2022-10-22
c2867cf9,Google Adwords,0.4,0.085,2022-10-23
9249c357,Google Adwords,0.4,0.085,2022-10-21
a2947dd9,organic,0.3,,2022-10-15
f5b78742,organic,0.4,,2022-10-21
4779d0d3,Google Adwords,0.4,0.085,2022-10-20
e71ecf19,Google Adwords,0.3,0.085,2022-10-11
7eb60eca,Facebook Ads,0.3,0.34,2022-10-02
84210fc7,Facebook Ads,0.4,0.15,2022-10-22
117e12c9,Google Adwords,0.4,0.085,2022-10-26
a5972af9,Google Adwords,0.4,0.085,2022-10-31
56e61784,Google Adwords,0.3,0.085,2022-10-14
6cd44e7b,Google Adwords,0.3,0.085,2022-10-12
992342ec,Facebook Ads,0.3,0.34,2022-10-14
53afe6c7,Google Adwords,0.3,0.085,2022-10-01
1be387e3,Google Adwords,0.4,0.085,2022-10-31
78b59236,Google Adwords,0.3,0.085,2022-10-08
4084c45a,Google Adwords,0.4,0.085,2022-10-24
55e94fd4,Facebook Ads,0.3,0.34,2022-10-05
63be9e5b,Google Adwords,0.3,0.085,2022-10-01
507d3f1b,Google Adwords,0.3,0.085,2022-10-02
bae995f0,Facebook Ads,0.4,0.15,2022-10-29
50e76307,Facebook Ads,0.3,0.34,2022-10-08
4d5c5878,Google Adwords,0.3,0.085,2022-10-10
a054f395,organic,0.4,,2022-10-22
445e4917,Facebook Ads,0.4,0.15,2022-10-21
bbc79e86,Facebook Ads,0.4,0.15,2022-10-28
e394e814,Google Adwords,0.3,0.085,2022-10-07
c91ce4e6,Google Adwords,0.4,0.085,2022-10-30
8bf3842f,organic,0.3,,2022-10-01
8dde40fc,Google Adwords,0.4,0.085,2022-10-17
487d5902,Facebook Ads,0.4,0.15,2022-10-27
84301e7e,Google Adwords,0.4,0.085,2022-10-29
8bda6fa5,Google Adwords,0.3,0.085,2022-10-15
e5d8763a,Google Adwords,0.3,0.085,2022-10-07
fb5bc907,Google Adwords,0.4,0.085,2022-10-30
64122403,Facebook Ads,0.4,0.15,2022-10-26
2f69a738,Google Adwords,0.3,0.085,2022-10-12
87a67e4b,Google Adwords,0.4,0.085,2022-10-23
d8c8179b,Google Adwords,0.4,0.085,2022-10-30
9f28ae55,organic,0.4,,2022-10-27
236a75df,Google Adwords,0.4,0.085,2022-10-30
71e8c07c,Google Adwords,0.4,0.085,2022-10-26
6e5a2d12,Facebook Ads,0.3,0.34,2022-10-06
195e72cc,Google Adwords,0.4,0.085,2022-10-25
62b58faf,Google Adwords,0.4,0.085,2022-10-25
8b5b8929,Google Adwords,0.4,0.085,2022-10-29
c2d1697a,organic,0.3,,2022-10-13
4e47e5c9,Google Adwords,0.4,0.085,2022-10-23
9a96f858,Google Adwords,0.3,0.085,2022-10-03
5f63c6d1,Google Adwords,0.3,0.085,2022-10-10
eae272b8,Google Adwords,0.4,0.085,2022-10-29
33edeec6,Google Adwords,0.4,0.085,2022-10-31
b2651f06,organic,0.3,,2022-10-04
faef32d4,Google Adwords,0.3,0.085,2022-10-06
e98c976d,Google Adwords,0.4,0.085,2022-10-27
5ec865af,Google Adwords,0.4,0.085,2022-10-17
9ac277a8,organic,0.4,,2022-10-25
fbec9c98,Facebook Ads,0.3,0.34,2022-10-03
20bcb8f6,Google Adwords,0.3,0.085,2022-10-04
ad1e640b,Google Adwords,0.3,0.085,2022-10-06
40ca1633,Google Adwords,0.3,0.085,2022-10-11
411ad563,Google Adwords,0.3,0.085,2022-10-08
0e96a9c5,Facebook Ads,0.4,0.15,2022-10-21
0f781e59,Google Adwords,0.3,0.085,2022-10-06
eb5538d3,organic,0.4,,2022-10-25
04b44b5e,Facebook Ads,0.3,0.34,2022-10-11
b11a8a6b,Google Adwords,0.4,0.085,2022-10-23
70fa9b6d,Google Adwords,0.3,0.085,2022-10-05
516f9300,Google Adwords,0.4,0.085,2022-10-29
cd59adc6,organic,0.3,,2022-10-14
195bbbaa,Google Adwords,0.4,0.085,2022-10-24
2bd5db16,Google Adwords,0.4,0.085,2022-10-19
d3e6fd5c,Facebook Ads,0.3,0.34,2022-10-01
476c73ba,Google Adwords,0.4,0.085,2022-10-21
c4478a3e,Facebook Ads,0.4,0.15,2022-10-18
7da64da3,Google Adwords,0.4,0.085,2022-10-20
bb4994ca,organic,0.3,,2022-10-08
dd88f006,organic,0.3,,2022-10-05
19fae23c,Facebook Ads,0.4,0.15,2022-10-17
21c91030,Google Adwords,0.3,0.085,2022-10-14
c894fede,Facebook Ads,0.4,0.15,2022-10-25
31324bca,Facebook Ads,0.3,0.34,2022-10-02
7fddfe59,Google Adwords,0.4,0.085,2022-10-19
75205533,Google Adwords,0.3,0.085,2022-10-15
3cf7c3b7,Google Adwords,0.4,0.085,2022-10-30
39a741f9,organic,0.3,,2022-10-12
ceaedf22,Facebook Ads,0.4,0.15,2022-10-20
02950815,Google Adwords,0.4,0.085,2022-10-29
4afff036,Facebook Ads,0.4,0.15,2022-10-29
e9ac3da5,Facebook Ads,0.3,0.34,2022-10-11
701979ca,organic,0.4,,2022-10-20
f868fcfc,Google Adwords,0.3,0.085,2022-10-06
ffa38827,Google Adwords,0.4,0.085,2022-10-19
b0107f17,Google Adwords,0.3,0.085,2022-10-01
5965b208,Google Adwords,0.4,0.085,2022-10-20
dee9d728,organic,0.4,,2022-10-22
556df694,Google Adwords,0.4,0.085,2022-10-20
82b34a87,organic,0.4,,2022-10-30
a172cacb,Facebook Ads,0.3,0.34,2022-10-09
c1cc17aa,Facebook Ads,0.4,0.15,2022-10-20
fa662c38,Google Adwords,0.3,0.085,2022-10-13
8e41cb5f,Google Adwords,0.3,0.085,2022-10-08
c1574715,Facebook Ads,0.4,0.15,2022-10-24
78070e30,Google Adwords,0.4,0.085,2022-10-25
5246d4a4,Google Adwords,0.3,0.085,2022-10-13
6845a9f0,Facebook Ads,0.4,0.15,2022-10-26
c13d9779,Google Adwords,0.4,0.085,2022-10-30
6ac15fe7,Facebook Ads,0.3,0.34,2022-10-08
c02686de,Facebook Ads,0.3,0.34,2022-10-12
ec165a2c,Google Adwords,0.3,0.085,2022-10-15
95a4eedb,organic,0.4,,2022-10-29
d92bb83d,Google Adwords,0.3,0.085,2022-10-12
aa10a3b6,Google Adwords,0.3,0.085,2022-10-02
0c2022e5,organic,0.4,,2022-10-18
a84ec15a,Facebook Ads,0.4,0.15,2022-10-27
e8f768de,Facebook Ads,0.4,0.15,2022-10-27
4e2d2a7d,Google Adwords,0.4,0.085,2022-10-16
f12f1076,Google Adwords,0.3,0.085,2022-10-01
fb3ed516,Facebook Ads,0.3,0.34,2022-10-03
91494b4b,Google Adwords,0.3,0.085,2022-10-10
0967d914,Google Adwords,0.3,0.085,2022-10-04
69878667,Google Adwords,0.4,0.085,2022-10-25
6ddb809b,Google Adwords,0.4,0.085,2022-10-24
6a016804,Google Adwords,0.3,0.085,2022-10-01
d3f65600,Facebook Ads,0.3,0.34,2022-10-04
b4f311b1,Google Adwords,0.4,0.085,2022-10-28
6398566f,Google Adwords,0.4,0.085,2022-10-30
5741bc72,Facebook Ads,0.4,0.15,2022-10-26
542d42a2,organic,0.3,,2022-10-15
1342c15d,Google Adwords,0.4,0.085,2022-10-19
c32244c2,Facebook Ads,0.4,0.15,2022-10-19
6984c4f6,Facebook Ads,0.4,0.15,2022-10-28
2293f3fe,Google Adwords,0.4,0.085,2022-10-17
285189b9,organic,0.4,,2022-10-20
2308906d,Google Adwords,0.3,0.085,2022-10-08
487b79a8,Google Adwords,0.4,0.085,2022-10-16
dbe2c78b,Google Adwords,0.4,0.085,2022-10-20
d0b80bc0,Google Adwords,0.4,0.085,2022-10-16
396b0a8c,organic,0.4,,2022-10-28
b5769f71,Facebook Ads,0.4,0.15,2022-10-26
dc30b571,Google Adwords,0.4,0.085,2022-10-30
761ad399,Google Adwords,0.4,0.085,2022-10-28
0f14319b,Google Adwords,0.3,0.085,2022-10-07
d7d3f90f,Google Adwords,0.4,0.085,2022-10-22
a41df35b,Facebook Ads,0.3,0.34,2022-10-15
92d347a9,Google Adwords,0.4,0.085,2022-10-30
c5800ac9,Google Adwords,0.4,0.085,2022-10-23
8216e2e1,Google Adwords,0.4,0.085,2022-10-17
47113a1f,Google Adwords,0.3,0.085,2022-10-10
9d7e0b2b,Facebook Ads,0.4,0.15,2022-10-17
774cca39,Google Adwords,0.4,0.085,2022-10-28
6f42f391,Google Adwords,0.3,0.085,2022-10-14
65675312,Google Adwords,0.3,0.085,2022-10-07
a588c35b,Google Adwords,0.4,0.085,2022-10-22
05929a90,Google Adwords,0.3,0.085,2022-10-05
5916740c,Google Adwords,0.3,0.085,2022-10-07
f026564f,Facebook Ads,0.3,0.34,2022-10-06
ef80a339,Facebook Ads,0.3,0.34,2022-10-06
6f26d2bd,Google Adwords,0.3,0.085,2022-10-11
5d1aa9d0,Google Adwords,0.3,0.085,2022-10-14
14a5410a,Facebook Ads,0.3,0.34,2022-10-07
cb3ddaa4,Google Adwords,0.3,0.085,2022-10-15
39e819f4,Google Adwords,0.3,0.085,2022-10-09
6431de8b,organic,0.4,,2022-10-30
3fb2f964,Facebook Ads,0.3,0.34,2022-10-14
8a09cad1,Facebook Ads,0.4,0.15,2022-10-26
56b8da47,Facebook Ads,0.3,0.34,2022-10-06
04f8bcfb,organic,0.3,,2022-10-14
d60ef3c9,Facebook Ads,0.3,0.34,2022-10-15
b4ed4376,organic,0.3,,2022-10-07
e3cbaa43,Facebook Ads,0.3,0.34,2022-10-03
c259e32a,Google Adwords,0.4,0.085,2022-10-20
b2942849,Facebook Ads,0.3,0.34,2022-10-10
d8c404a0,organic,0.3,,2022-10-07
016cf2fc,Facebook Ads,0.3,0.34,2022-10-12
b1f3d1e6,Google Adwords,0.4,0.085,2022-10-26
59a01f5e,Google Adwords,0.4,0.085,2022-10-17
fca43378,Google Adwords,0.3,0.085,2022-10-02
07728cc8,Facebook Ads,0.3,0.34,2022-10-14
e924db62,Facebook Ads,0.4,0.15,2022-10-24
b1854f24,organic,0.4,,2022-10-16
cd8b6990,Facebook Ads,0.4,0.15,2022-10-31
56fe3424,Facebook Ads,0.3,0.34,2022-10-08
826a28a9,organic,0.4,,2022-10-16
520a14c7,Google Adwords,0.3,0.085,2022-10-08
d2cd5b68,Google Adwords,0.3,0.085,2022-10-05
21397fb7,Google Adwords,0.3,0.085,2022-10-06
757957c6,Google Adwords,0.3,0.085,2022-10-01
a14477c4,Google Adwords,0.4,0.085,2022-10-29
4e4cab76,Facebook Ads,0.4,0.15,2022-10-18
3c977479,Google Adwords,0.4,0.085,2022-10-26
0e8a414b,Google Adwords,0.4,0.085,2022-10-21
bd3e60ff,Google Adwords,0.4,0.085,2022-10-20
302f6968,Google Adwords,0.3,0.085,2022-10-12
a4c7f0dc,Facebook Ads,0.4,0.15,2022-10-21
e19b21d4,Google Adwords,0.4,0.085,2022-10-18
d784a7fa,Facebook Ads,0.4,0.15,2022-10-31
ac6239e3,Google Adwords,0.4,0.085,2022-10-30
b8e5da23,Google Adwords,0.3,0.085,2022-10-02
b808f498,Facebook Ads,0.3,0.34,2022-10-09
9c7e5daf,Facebook Ads,0.3,0.34,2022-10-08
b06d8173,Google Adwords,0.3,0.085,2022-10-02
5117eb22,Facebook Ads,0.3,0.34,2022-10-11
debfde43,Facebook Ads,0.4,0.15,2022-10-29
13242cc2,Google Adwords,0.4,0.085,2022-10-21
858cbc32,Facebook Ads,0.4,0.15,2022-10-16
69ae217c,Google Adwords,0.4,0.085,2022-10-23
fc4f109e,Facebook Ads,0.3,0.34,2022-10-10
3c133da8,Facebook Ads,0.4,0.15,2022-10-18
c8d44100,Google Adwords,0.3,0.085,2022-10-07
c6a91385,organic,0.3,,2022-10-15
810f29a8,Google Adwords,0.4,0.085,2022-10-16
4755eb8d,Facebook Ads,0.3,0.34,2022-10-15
81e71b3a,Google Adwords,0.4,0.085,2022-10-24
ef2bb4b7,Facebook Ads,0.4,0.15,2022-10-25
6eb1f33b,Google Adwords,0.4,0.085,2022-10-25
11032bb1,Facebook Ads,0.4,0.15,2022-10-31
5ba4537b,Google Adwords,0.4,0.085,2022-10-30
17730c91,Google Adwords,0.3,0.085,2022-10-02
2c05c596,organic,0.4,,2022-10-23
2b99881a,Google Adwords,0.3,0.085,2022-10-10
9cca4794,Google Adwords,0.4,0.085,2022-10-31
63f2c1dd,Google Adwords,0.4,0.085,2022-10-23
9cc36d96,Google Adwords,0.3,0.085,2022-10-03
8b498e3c,Google Adwords,0.3,0.085,2022-10-02
6c5b1ecf,Google Adwords,0.4,0.085,2022-10-27
66b2252c,Google Adwords,0.3,0.085,2022-10-08
b960d85f,Google Adwords,0.3,0.085,2022-10-02
f2cfb6ab,Facebook Ads,0.3,0.34,2022-10-09
14c29bd3,Google Adwords,0.3,0.085,2022-10-10
4fa3fa4f,Facebook Ads,0.4,0.15,2022-10-16
21f7e273,Facebook Ads,0.4,0.15,2022-10-25
4239e77a,Google Adwords,0.3,0.085,2022-10-07
4a359c01,Google Adwords,0.3,0.085,2022-10-12
594b3f9e,Google Adwords,0.4,0.085,2022-10-25
14d50270,Google Adwords,0.3,0.085,2022-10-07
530c9f74,Google Adwords,0.3,0.085,2022-10-01
804e1c60,Facebook Ads,0.4,0.15,2022-10-28
f67ad9cd,Facebook Ads,0.3,0.34,2022-10-10
fcdba76d,Facebook Ads,0.3,0.34,2022-10-09
fd4f2241,Facebook Ads,0.4,0.15,2022-10-18
7204cce5,Google Adwords,0.4,0.085,2022-10-22
1cda25e7,Google Adwords,0.4,0.085,2022-10-20
eaee3750,Facebook Ads,0.3,0.34,2022-10-03
ce03d191,Google Adwords,0.3,0.085,2022-10-08
d1b10d05,Google Adwords,0.3,0.085,2022-10-03
816b5644,organic,0.3,,2022-10-07
38d4da51,Google Adwords,0.3,0.085,2022-10-11
34e1d219,Facebook Ads,0.3,0.34,2022-10-08
1c3cd1a7,organic,0.4,,2022-10-26
0c5cce2f,Google Adwords,0.4,0.085,2022-10-16
b9336008,Google Adwords,0.3,0.085,2022-10-04
b0162b45,Google Adwords,0.4,0.085,2022-10-30
9c6edf01,Google Adwords,0.3,0.085,2022-10-10
1230ec4a,Google Adwords,0.4,0.085,2022-10-31
f2bed9f9,Google Adwords,0.3,0.085,2022-10-05
5213263b,Google Adwords,0.4,0.085,2022-10-31
05fd14f2,Facebook Ads,0.3,0.34,2022-10-01
5280ba32,Google Adwords,0.4,0.085,2022-10-23
952e231e,Facebook Ads,0.3,0.34,2022-10-08
f6716e94,Facebook Ads,0.3,0.34,2022-10-06
e80c34aa,Google Adwords,0.3,0.085,2022-10-10
a9fbc7b6,organic,0.3,,2022-10-01
47ff5dc6,Google Adwords,0.4,0.085,2022-10-19
c04d51c2,Google Adwords,0.4,0.085,2022-10-22
3a0601cc,Google Adwords,0.3,0.085,2022-10-13
18751a72,Facebook Ads,0.3,0.34,2022-10-06
cfe69942,Google Adwords,0.3,0.085,2022-10-07
c5d65a58,Facebook Ads,0.3,0.34,2022-10-04
f932e7d2,Google Adwords,0.4,0.085,2022-10-18
3ab99e4b,Google Adwords,0.3,0.085,2022-10-07
49f262a8,Facebook Ads,0.3,0.34,2022-10-09
cdddc13c,Google Adwords,0.3,0.085,2022-10-08
93f6d91e,Google Adwords,0.4,0.085,2022-10-18
1cebb7fd,Facebook Ads,0.4,0.15,2022-10-25
9a38d723,Facebook Ads,0.4,0.15,2022-10-30
ee1723c7,Facebook Ads,0.4,0.15,2022-10-22
b063b61b,Google Adwords,0.4,0.085,2022-10-16
dc0eda4e,Google Adwords,0.3,0.085,2022-10-01
4bf80db0,Google Adwords,0.4,0.085,2022-10-18
7fd5af56,Google Adwords,0.4,0.085,2022-10-27
5ee31bb4,Google Adwords,0.4,0.085,2022-10-21
6e70fd44,Facebook Ads,0.4,0.15,2022-10-27
6c2d9868,Google Adwords,0.3,0.085,2022-10-10
ea93bcf3,Google Adwords,0.4,0.085,2022-10-24
