user_id,ab_group,pdate,session_number,start_ts,end_ts
rBQTvmQ9FxR50QAfFz8bAg==,A,2023-05-02,1,2023-05-02T10:09:31.152691Z,2023-05-02T10:17:00.075989Z
rBQTvmQ9MEp50QAfF6TuAg==,B,2023-05-02,1,2023-05-02T12:47:24.872114Z,2023-05-02T13:01:37.412691Z
rBQTvmQ9jGN50QAfGRcjAg==,B,2023-05-03,1,2023-05-03T07:55:56.308986Z,2023-05-03T08:04:29.960196Z
rBQUF2Qpjata2QAeBtvvAg==,B,2023-05-02,1,2023-05-02T19:05:26.625249Z,2023-05-02T19:16:46.946539Z
rBQUFmQnIEggXgAfA08UAg==,B,2023-05-01,1,2023-05-01T14:43:08.586399Z,2023-05-01T14:55:30.304560Z
rBQUGWQn1LZQ0gAfBFDqAg==,B,2023-05-01,1,2023-05-01T09:53:16.086762Z,2023-05-01T10:08:08.143848Z
rBQVoWQntxo6BgAfBCXnAg==,B,2023-05-02,1,2023-05-02T08:09:47.659012Z,2023-05-02T08:23:36.974707Z
rBQVqGQn7AB2bQAeBHKnAg==,A,2023-05-03,1,2023-05-03T11:05:36.495591Z,2023-05-03T11:14:39.493060Z
rBQVqGQn7AB2bQAeBHKnAg==,A,2023-05-03,2,2023-05-03T15:33:30.503233Z,2023-05-03T15:42:32.174050Z
rBQVqGQn7AB2bQAeBHKnAg==,A,2023-05-04,3,2023-05-04T06:53:51.081050Z,2023-05-04T07:09:30.541749Z
rBQWMWRIrO8PDgAfB1M5Ag==,A,2023-05-03,1,2023-05-03T12:01:46.678109Z,2023-05-03T12:07:34.584371Z
rBQWMWRIyhsPDgAfB8hCAg==,B,2023-05-03,1,2023-05-03T08:12:39.797336Z,2023-05-03T08:50:11.234251Z
rBQWMWRL1WgPDgAfFAF+Ag==,A,2023-05-03,1,2023-05-03T11:16:41.329471Z,2023-05-03T11:47:09.250994Z
rBQWMWRLuMwPDgAfE45PAg==,A,2023-05-02,1,2023-05-02T11:21:10.915992Z,2023-05-02T11:35:01.178444Z
rBQWMWROKeUPDgAfHVOXAg==,B,2023-05-01,1,2023-05-01T15:09:56.354734Z,2023-05-01T15:18:05.392520Z
rBQWMWROKeUPDgAfHVOXAg==,B,2023-05-06,2,2023-05-06T17:29:55.352204Z,2023-05-06T17:39:07.622057Z
rBQWMWRPaYYPDgAfIlHFAg==,A,2023-05-01,1,2023-05-01T07:29:11.150165Z,2023-05-01T07:48:51.489319Z
rBQWkGQcTpIzJQAgAwSvAg==,A,2023-05-02,1,2023-05-02T07:49:39.094203Z,2023-05-02T08:18:06.593422Z
rBQWkGQcTpIzJQAgAwSvAg==,A,2023-05-02,2,2023-05-02T10:52:34.851159Z,2023-05-02T11:02:43.585818Z
rBQWkmP3vLYkqwAgCB+5Ag==,B,2023-05-03,1,2023-05-03T20:52:14.219779Z,2023-05-03T21:09:59.636456Z
rBQWkmP8lnskqwAgFq4TAg==,B,2023-05-02,1,2023-05-02T19:27:36.742152Z,2023-05-02T19:33:31.308426Z
rBQWkmP9IRQkqwAgGFBdAg==,B,2023-05-03,1,2023-05-03T11:16:40.226984Z,2023-05-03T11:25:38.953106Z
rBQWkmP9IRQkqwAgGFBdAg==,B,2023-05-03,2,2023-05-03T12:02:34.985341Z,2023-05-03T12:56:21.748253Z
rBQWkmP9igskqwAgGYqbAg==,B,2023-05-02,1,2023-05-02T06:16:40.988183Z,2023-05-02T06:27:17.419538Z
rBQWpWPwseZYTQAgD8jMAg==,A,2023-05-03,1,2023-05-03T12:46:31.394227Z,2023-05-03T12:51:32.617795Z
rBQWpWPwseZYTQAgD8jMAg==,A,2023-05-03,2,2023-05-03T18:41:40.776896Z,2023-05-03T18:46:40.910417Z
rBQWpWQ2d+i87gAgA+KNAg==,B,2023-05-02,1,2023-05-02T07:41:41.861900Z,2023-05-02T08:06:47.502588Z
rBQWpWQ3jyO87gAgCD9cAg==,B,2023-05-03,1,2023-05-03T11:28:23.077093Z,2023-05-03T11:36:14.981400Z
rBQdDGIpuYde0AAgFQ9uAg==,B,2023-05-03,1,2023-05-03T08:41:36.736289Z,2023-05-03T08:59:31.273371Z
rBQecmJfAoRrGQAhM3SCAg==,A,2023-05-01,1,2023-05-01T21:49:16.450891Z,2023-05-01T22:12:03.554278Z
rBQecmJfAoRrGQAhM3SCAg==,A,2023-05-02,2,2023-05-02T09:39:41.230408Z,2023-05-02T10:05:01.123908Z
rBQed2QoBfw5ugAeBJyIAg==,A,2023-05-03,1,2023-05-03T09:29:08.843317Z,2023-05-03T09:40:34.266769Z
rBQefGQoKNK8YgAfBNAEAg==,B,2023-05-02,1,2023-05-02T17:34:18.804247Z,2023-05-02T18:14:05.945939Z
rBQgomPZGo4L9wAfEzDUAg==,B,2023-05-02,1,2023-05-02T12:12:56.371807Z,2023-05-02T12:30:03.546897Z
rBQgxWRQ6LC4fAAfCE81Ag==,A,2023-05-02,1,2023-05-02T10:49:43.555450Z,2023-05-02T10:58:31.100521Z
rBQgxWRQovK4fAAfBzZmAg==,A,2023-05-02,1,2023-05-02T05:44:04.322098Z,2023-05-02T05:56:29.847219Z
rBQgxWRQq624fAAfB1mLAg==,A,2023-05-02,1,2023-05-02T06:31:39.694540Z,2023-05-02T08:55:40.482177Z
rBQgxWRQrsC4fAAfB2X/Ag==,A,2023-05-02,1,2023-05-02T06:37:59.721156Z,2023-05-02T06:47:49.873404Z
rBQgxWRQyBS4fAAfB8vKAg==,A,2023-05-02,1,2023-05-02T08:24:53.573058Z,2023-05-02T08:30:27.211661Z
rBQgxWRQzQe4fAAfB9+gAg==,A,2023-05-02,1,2023-05-02T08:43:42.299990Z,2023-05-02T09:09:24.014006Z
rBQgxWRQzTu4fAAfB+B8Ag==,B,2023-05-02,1,2023-05-02T08:43:56.991325Z,2023-05-02T09:06:21.295310Z
rBQgxWRR82q4fAAfDHw1Ag==,A,2023-05-03,1,2023-05-03T05:47:09.906892Z,2023-05-03T05:58:40.958838Z
rBQgxWRRBei4fAAfCMWLAg==,B,2023-05-02,1,2023-05-02T13:47:25.483545Z,2023-05-02T14:02:24.523686Z
rBQgxWRREPu4fAAfCPJQAg==,B,2023-05-02,1,2023-05-02T13:34:59.976782Z,2023-05-02T14:02:03.851479Z
rBQgxWRREy+4fAAfCPsuAg==,A,2023-05-02,1,2023-05-02T13:43:05.776537Z,2023-05-02T14:09:29.486176Z
rBQgxWRREy+4fAAfCPsuAg==,A,2023-05-06,2,2023-05-06T04:49:36.049862Z,2023-05-06T05:03:49.407513Z
rBQgxWRRGY24fAAfCRURAg==,B,2023-05-02,1,2023-05-02T14:10:55.205408Z,2023-05-02T14:21:09.819367Z
rBQgxWRRGY24fAAfCRURAg==,B,2023-05-02,2,2023-05-02T14:55:57.057610Z,2023-05-02T15:03:16.773165Z
rBQgxWRRHLu4fAAfCSHQAg==,A,2023-05-02,1,2023-05-02T14:23:28.046721Z,2023-05-02T14:31:54.993214Z
rBQgxWRSBO24fAAfDMLbAg==,A,2023-05-03,1,2023-05-03T06:59:29.419272Z,2023-05-03T07:53:22.319599Z
rBQgxWRSF5y4fAAfDQ39Ag==,A,2023-05-03,1,2023-05-03T10:39:14.322695Z,2023-05-03T11:16:58.204325Z
rBQgxWRSKOG4fAAfDVN5Ag==,B,2023-05-03,1,2023-05-03T12:10:18.098768Z,2023-05-03T12:25:02.076251Z
rBQhYGJejVdQHgAhEIXAAg==,B,2023-05-01,1,2023-05-01T12:50:28.193780Z,2023-05-01T12:59:47.368545Z
rBQhYGJejVdQHgAhEIXAAg==,B,2023-05-01,2,2023-05-01T14:52:40.571995Z,2023-05-01T15:30:58.780866Z
rBQiJWQqWBdPRQAeB/hiAg==,A,2023-05-02,1,2023-05-02T04:03:59.300780Z,2023-05-02T04:19:14.549885Z
rBQiJmQp55o8zgAeB2aMAg==,B,2023-05-01,1,2023-05-01T19:48:31.693499Z,2023-05-01T19:54:21.166547Z
rBQiVGIqBHoMxgAieq4LAg==,B,2023-05-02,1,2023-05-02T16:56:36.545534Z,2023-05-02T17:40:46.076095Z
rBQj+2Q/TjSSswAeA+4qAg==,A,2023-05-02,1,2023-05-02T02:47:18.067832Z,2023-05-02T02:56:48.228822Z
rBQj+2QsHYXCPgAhA3aNAg==,B,2023-05-03,1,2023-05-03T17:10:23.672729Z,2023-05-03T17:38:47.411513Z
rBQj+GQVyscSwAAeBnYGAg==,A,2023-05-01,1,2023-05-01T06:40:25.391388Z,2023-05-01T06:46:40.667958Z
rBQj+WJlGM1ZNAAhBlpdAg==,A,2023-05-02,1,2023-05-02T07:02:17.215771Z,2023-05-02T07:12:18.797777Z
rBQj+WJlGM1ZNAAhBlpdAg==,A,2023-05-06,2,2023-05-06T05:01:16.325944Z,2023-05-06T05:17:05.315306Z
rBQj+WJlGM1ZNAAhBlpdAg==,A,2023-05-07,3,2023-05-07T12:16:44.863162Z,2023-05-07T14:35:11.279913Z
rBQj+WQUnNRpVQAeA8CsAg==,A,2023-05-01,1,2023-05-01T01:35:45.832447Z,2023-05-01T01:44:29.194385Z
rBQj+mQW/DljawAfCQXlAg==,A,2023-05-01,1,2023-05-01T10:39:27.044191Z,2023-05-01T10:53:49.201914Z
rBQj+mQXhfpjcwAeCmjrAg==,A,2023-05-01,1,2023-05-01T21:10:57.388533Z,2023-05-01T21:25:53.771479Z
rBQj/GQ+vT5rUQAgAyZnAg==,A,2023-05-03,1,2023-05-03T18:44:43.645268Z,2023-05-03T19:33:14.052340Z
rBQj02KTnCa/ZwAhGGPIAg==,A,2023-05-01,1,2023-05-01T05:35:03.333235Z,2023-05-01T05:44:31.050343Z
rBQj02KqLEgk5gAgCni9Ag==,B,2023-05-01,1,2023-05-01T14:27:11.387723Z,2023-05-01T14:47:55.891805Z
rBQj0WKN0N5oZgAhMUwzAg==,B,2023-05-02,1,2023-05-02T12:50:15.698415Z,2023-05-02T13:00:21.321302Z
rBQj0WKNKepoZgAhJnsTAg==,A,2023-05-01,1,2023-05-01T10:42:04.942906Z,2023-05-01T11:21:28.359821Z
rBQj0WKNKepoZgAhJnsTAg==,A,2023-05-03,2,2023-05-03T14:37:11.355596Z,2023-05-03T15:00:33.381528Z
rBQj0WMQ5UycWAAhCr0mAg==,B,2023-05-01,1,2023-05-01T13:11:31.403833Z,2023-05-01T13:21:38.083587Z
rBQj0WMQecacSQAgCWXWAg==,B,2023-05-03,1,2023-05-03T09:34:41.966334Z,2023-05-03T09:41:22.657021Z
rBQj0WMY5BVBjgAgBPdaAg==,A,2023-05-03,1,2023-05-03T18:19:08.487055Z,2023-05-03T18:34:49.908262Z
rBQj0WMcL9JBjgAgDeBRAg==,B,2023-05-01,1,2023-05-01T02:07:32.839839Z,2023-05-01T02:14:24.394320Z
rBQj0mKsnSxb6AAhEZSTAg==,A,2023-05-03,1,2023-05-03T14:38:29.503662Z,2023-05-03T14:45:22.725482Z
rBQj0mMVu2AP7gAhF3OtAg==,A,2023-05-02,1,2023-05-02T11:53:44.848834Z,2023-05-02T12:23:56.792427Z
rBQj0mMaTCYMiAAhCPBYAg==,A,2023-05-01,1,2023-05-01T11:41:27.869683Z,2023-05-01T11:48:46.117657Z
rBQj0mMbCXkMiAAhCrwQAg==,B,2023-05-02,1,2023-05-02T15:07:19.557844Z,2023-05-02T15:14:52.561970Z
rBQj0mMbCXkMiAAhCrwQAg==,B,2023-05-04,2,2023-05-04T16:26:52.469898Z,2023-05-04T16:36:50.461032Z
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01,1,2023-05-01T10:01:29.724858Z,2023-05-01T10:11:58.969819Z
rBQj12O74aiESwAfA18lAg==,A,2023-05-02,1,2023-05-02T13:19:33.505292Z,2023-05-02T13:32:19.876769Z
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03,1,2023-05-03T15:07:14.485072Z,2023-05-03T15:19:24.770164Z
rBQj12O9qhWEWQAeCAiCAg==,A,2023-05-02,1,2023-05-02T21:00:43.185128Z,2023-05-02T21:07:23.915863Z
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02,1,2023-05-02T11:09:42.370686Z,2023-05-02T11:46:57.744919Z
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02,2,2023-05-02T21:28:49.424766Z,2023-05-02T21:36:42.929028Z
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02,3,2023-05-02T23:57:28.345292Z,2023-05-02T23:59:41.674194Z
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03,4,2023-05-03T00:00:28.805179Z,2023-05-03T00:17:49.794274Z
rBQj12RI3q+XLgAeBMmgAg==,B,2023-05-02,1,2023-05-02T09:19:41.551255Z,2023-05-02T09:25:28.319026Z
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02,1,2023-05-02T08:40:00.197621Z,2023-05-02T08:59:23.803292Z
rBQj1GQKxzkccgAfBPlUAg==,A,2023-05-03,1,2023-05-03T13:18:55.022386Z,2023-05-03T13:30:06.005894Z
rBQj1GRHj4QBLgAeAyXCAg==,A,2023-05-01,1,2023-05-01T18:02:00.791961Z,2023-05-01T18:10:30.175714Z
rBQj1WQO8uaGYwAeDtGNAg==,A,2023-05-02,1,2023-05-02T02:50:58.281390Z,2023-05-02T03:13:18.973233Z
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03,1,2023-05-03T06:14:49.241685Z,2023-05-03T06:57:24.673685Z
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03,2,2023-05-03T10:51:01.690694Z,2023-05-03T11:04:53.037206Z
rBQj1mJ7ckFrCwAhCZnGAg==,A,2023-05-02,1,2023-05-02T04:15:56.354641Z,2023-05-02T04:38:54.276428Z
rBQj1mMV0qGQcwAhF8jUAg==,B,2023-05-03,1,2023-05-03T08:31:01.093426Z,2023-05-03T08:46:53.917257Z
rBQj1mMYVR/AmwAhAzcGAg==,B,2023-05-03,1,2023-05-03T08:29:52.214365Z,2023-05-03T08:38:33.560944Z
rBQj1mMYxlnAmwAhBJ3VAg==,B,2023-05-02,1,2023-05-02T15:27:54.338267Z,2023-05-02T15:38:04.821208Z
rBQj1mMYxlnAmwAhBJ3VAg==,B,2023-05-07,2,2023-05-07T12:22:46.786721Z,2023-05-07T12:41:15.786414Z
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02,1,2023-05-02T13:30:30.006407Z,2023-05-02T14:00:33.632787Z
rBQj22F/jMtqngAhFm8ZAg==,B,2023-05-02,1,2023-05-02T07:42:03.534108Z,2023-05-02T07:49:42.231328Z
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01,1,2023-05-01T18:31:00.049346Z,2023-05-01T18:40:09.624229Z
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01,2,2023-05-01T19:15:27.004687Z,2023-05-01T19:22:55.597948Z
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01,1,2023-05-01T18:30:11.492143Z,2023-05-01T18:49:03.146549Z
rBQj22QUOnkVxgAfA03pAg==,B,2023-05-03,1,2023-05-03T08:40:13.202518Z,2023-05-03T08:45:28.828729Z
rBQj2GQN9ECqEAAeDJElAg==,B,2023-05-03,1,2023-05-03T18:01:09.752879Z,2023-05-03T18:11:50.612446Z
rBQj2WQK/G0w7gAeBYa0Ag==,A,2023-05-03,1,2023-05-03T04:30:48.616027Z,2023-05-03T05:05:33.051224Z
rBQj2mF9rOY65QAhDOyJAg==,B,2023-05-02,1,2023-05-02T09:27:25.868826Z,2023-05-02T09:35:36.671378Z
rBQj2mFtJRAByAAgA9w+Ag==,B,2023-05-02,1,2023-05-02T09:18:40.288192Z,2023-05-02T09:29:24.918694Z
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01,1,2023-05-01T14:52:21.455503Z,2023-05-01T15:11:30.442706Z
rBQj2mGFGME65QAhMcqaAg==,B,2023-05-02,1,2023-05-02T09:39:53.008544Z,2023-05-02T09:51:47.661012Z
rBQj2mQLAjIRzgAfBZk3Ag==,B,2023-05-01,1,2023-05-01T18:22:28.659770Z,2023-05-01T18:36:24.451208Z
rBQj2mQPX4URwwAeD/iAAg==,A,2023-05-01,1,2023-05-01T15:52:22.700733Z,2023-05-01T15:58:25.626733Z
rBQj2mQPYbIRzgAfEAHIAg==,B,2023-05-01,1,2023-05-01T08:35:31.959490Z,2023-05-01T08:42:47.676506Z
rBQj2mQPYbIRzgAfEAHIAg==,B,2023-05-02,2,2023-05-02T06:45:48.744306Z,2023-05-02T06:54:31.224364Z
rBQj32RJu46s+AAeBeGrAg==,B,2023-05-01,1,2023-05-01T19:08:26.203586Z,2023-05-01T19:29:49.117268Z
rBQj32RLUWis9wAfB8/3Ag==,B,2023-05-03,1,2023-05-03T17:19:56.652170Z,2023-05-03T17:42:37.139567Z
rBQj3GO9ImEp9QAfBn9TAg==,B,2023-05-01,1,2023-05-01T10:44:02.034446Z,2023-05-01T10:57:39.476876Z
rBQj3GQUNu8VMAAeA0X1Ag==,B,2023-05-01,1,2023-05-01T20:20:07.760880Z,2023-05-01T20:31:09.683932Z
rBQj3GRH9a+1cwAfA6lZAg==,A,2023-05-02,1,2023-05-02T20:33:10.437827Z,2023-05-02T20:47:33.089255Z
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01,1,2023-05-01T14:53:19.011906Z,2023-05-01T14:58:54.779286Z
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02,1,2023-05-02T06:15:52.269124Z,2023-05-02T06:30:57.910619Z
rBQj3mRHtXEHPAAeA1ZoAg==,B,2023-05-02,1,2023-05-02T13:47:56.466439Z,2023-05-02T13:55:25.324197Z
rBQj42PidOWsQAAeKV5CAg==,A,2023-05-02,1,2023-05-02T16:39:32.566799Z,2023-05-02T16:47:38.548499Z
rBQj42Pkm9+sQAAeLr+7Ag==,B,2023-05-02,1,2023-05-02T13:22:21.926455Z,2023-05-02T13:27:39.510059Z
rBQj42PqZz2sQAAePkttAg==,A,2023-05-03,1,2023-05-03T17:22:54.857936Z,2023-05-03T17:29:41.217394Z
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03,1,2023-05-03T14:19:01.649349Z,2023-05-03T14:26:17.939595Z
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03,2,2023-05-03T15:18:25.307750Z,2023-05-03T16:18:57.966971Z
rBQj42PtAHusQAAeRYDfAg==,B,2023-05-01,1,2023-05-01T18:21:21.806Z,2023-05-01T19:08:31.392131Z
rBQj42RJDvVHhAAfBQkLAg==,B,2023-05-01,1,2023-05-01T13:23:40.452941Z,2023-05-01T13:33:36.941808Z
rBQj42RJDvVHhAAfBQkLAg==,B,2023-05-03,2,2023-05-03T13:30:25.448345Z,2023-05-03T13:38:58.718295Z
rBQj42RLWiBHlAAgB94JAg==,B,2023-05-02,1,2023-05-02T12:26:17.094214Z,2023-05-02T12:39:06.840168Z
rBQj42RLqvtHhAAfCDxYAg==,B,2023-05-01,1,2023-05-01T07:45:23.468275Z,2023-05-01T07:51:11.872132Z
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03,1,2023-05-03T09:39:49.014099Z,2023-05-03T09:50:54.726958Z
rBQj4WPfwq4XDgAeIsGYAg==,B,2023-05-03,1,2023-05-03T20:50:51.831288Z,2023-05-03T20:59:48.998155Z
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03,1,2023-05-03T18:31:56.755502Z,2023-05-03T18:56:47.042427Z
rBQj4WPlENMXDAAfMAGdAg==,B,2023-05-02,1,2023-05-02T22:27:07.569232Z,2023-05-02T22:34:30.225972Z
rBQj4WPqBv4XDAAfPQo7Ag==,A,2023-05-03,1,2023-05-03T11:42:32.960337Z,2023-05-03T12:05:38.543089Z
rBQj4WRIFwUkIwAfA9PzAg==,A,2023-05-01,1,2023-05-01T11:05:09.434559Z,2023-05-01T11:20:32.733894Z
rBQj4mFtSE9DvQAgA+0kAg==,B,2023-05-02,1,2023-05-02T09:54:53.279762Z,2023-05-02T10:02:14.160925Z
rBQj4mPh8enDOQAeJ8faAg==,A,2023-05-03,1,2023-05-03T04:31:33.774735Z,2023-05-03T04:40:40.978804Z
rBQj4mPjgH3DOwAfK/TzAg==,B,2023-05-02,1,2023-05-02T07:53:04.767222Z,2023-05-02T08:01:48.736095Z
rBQj4mPjgH3DOwAfK/TzAg==,B,2023-05-05,2,2023-05-05T08:17:47.501944Z,2023-05-05T08:32:29.560322Z
rBQj4mPwawrDOQAeTVywAg==,B,2023-05-01,1,2023-05-01T07:50:15.749852Z,2023-05-01T08:30:43.742615Z
rBQj4mRH+twP2QAfA7CBAg==,B,2023-05-01,1,2023-05-01T16:51:09.142683Z,2023-05-01T17:17:48.242238Z
rBQj4mRIT9gP2wAgBBo1Ag==,B,2023-05-03,1,2023-05-03T19:10:12.879272Z,2023-05-03T19:15:22.242708Z
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01,1,2023-05-01T08:10:56.472166Z,2023-05-01T09:50:05.813096Z
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03,2,2023-05-03T09:55:43.525560Z,2023-05-03T10:34:41.456526Z
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03,3,2023-05-03T11:26:57.881099Z,2023-05-03T12:42:55.928812Z
rBQj52PYrpYd8QAeEHKvAg==,B,2023-05-03,1,2023-05-03T08:13:06.387039Z,2023-05-03T08:21:41.194022Z
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01,1,2023-05-01T13:17:44.558427Z,2023-05-01T14:35:02.341280Z
rBQj52Pc9Dkd/gAfG2SnAg==,B,2023-05-02,1,2023-05-02T12:47:13.869496Z,2023-05-02T13:00:48.281347Z
rBQj52PqBOUd8QAePTNmAg==,B,2023-05-03,1,2023-05-03T07:36:51.327731Z,2023-05-03T07:45:57.607721Z
rBQj5GPW6WonHQAeC/cxAg==,A,2023-05-01,1,2023-05-01T11:08:01.160840Z,2023-05-01T11:47:16.699019Z
rBQj5GPYl4YnRwAfEDKmAg==,A,2023-05-02,1,2023-05-02T09:53:48.888134Z,2023-05-02T10:17:38.498706Z
rBQj5GPYz6cnHQAeEMTYAg==,B,2023-05-03,1,2023-05-03T13:52:14.500435Z,2023-05-03T14:05:12.305336Z
rBQj5GPaNQsnHQAeFGmPAg==,B,2023-05-03,1,2023-05-03T13:37:50.063609Z,2023-05-03T13:59:55.989199Z
rBQj5GPb+Q4nRwAfGP5kAg==,A,2023-05-01,1,2023-05-01T13:13:24.564253Z,2023-05-01T13:20:43.635322Z
rBQj5GPdc1wnRwAfHLtNAg==,B,2023-05-01,1,2023-05-01T12:27:18.672707Z,2023-05-01T12:40:52.365664Z
rBQj5GPepb0nHQAeH+/lAg==,A,2023-05-02,1,2023-05-02T03:30:06.800505Z,2023-05-02T04:01:16.471108Z
rBQj5GPepb0nHQAeH+/lAg==,A,2023-05-05,2,2023-05-05T15:44:52.669778Z,2023-05-05T15:55:52.914418Z
rBQj5GPt+rcnRwAfR5fOAg==,B,2023-05-02,1,2023-05-02T04:19:49.445194Z,2023-05-02T04:57:55.090981Z
rBQj5GPxRJInRwAfT9SxAg==,B,2023-05-03,1,2023-05-03T18:10:00.029312Z,2023-05-03T18:47:38.468315Z
rBQj5GRH5hW/eAAeA5VzAg==,B,2023-05-02,1,2023-05-02T07:46:13.645870Z,2023-05-02T07:51:52.013570Z
rBQj5GRI1Wy/eAAeBL3tAg==,A,2023-05-03,1,2023-05-03T08:37:45.969662Z,2023-05-03T08:46:20.060711Z
rBQj5WPXYAd0fgAfDPnxAg==,A,2023-05-02,1,2023-05-02T08:06:32.482812Z,2023-05-02T08:45:22.979044Z
rBQj5WPXYAd0fgAfDPnxAg==,A,2023-05-02,2,2023-05-02T10:42:26.519384Z,2023-05-02T10:53:07.398840Z
rBQj5WPXYAd0fgAfDPnxAg==,A,2023-05-03,3,2023-05-03T11:34:25.344085Z,2023-05-03T12:15:31.856559Z
rBQj5WPXYAd0fgAfDPnxAg==,A,2023-05-03,4,2023-05-03T15:53:07.143777Z,2023-05-03T16:46:26.279539Z
rBQj5WPXYAd0fgAfDPnxAg==,A,2023-05-07,5,2023-05-07T05:43:10.031340Z,2023-05-07T05:59:54.984933Z
rBQj5WPp5Oh0lwAePLRRAg==,A,2023-05-03,1,2023-05-03T08:59:58.542536Z,2023-05-03T09:22:06.446376Z
rBQj5WPp5Oh0lwAePLRRAg==,A,2023-05-05,2,2023-05-05T11:10:17.546012Z,2023-05-05T11:38:08.075217Z
rBQj5WRIE0dfswAgA866Ag==,B,2023-05-02,1,2023-05-02T18:48:06.068120Z,2023-05-02T19:10:56.014751Z
rBQj5WRKq+tfwAAfBwY4Ag==,A,2023-05-02,1,2023-05-02T15:50:43.799083Z,2023-05-02T16:47:01.108867Z
rBQj5WRLP9NfwAAfB7yaAg==,A,2023-05-02,1,2023-05-02T03:50:22.205481Z,2023-05-02T03:57:52.949762Z
rBQj5WRLVFlfwAAfB9XPAg==,B,2023-05-03,1,2023-05-03T04:14:02.710731Z,2023-05-03T05:04:28.501799Z
rBQj5mPXR6pYDgAfDMnXAg==,B,2023-05-03,1,2023-05-03T04:12:19.754773Z,2023-05-03T04:22:31.815144Z
rBQj5mPXiRFYDgAfDXjXAg==,B,2023-05-03,1,2023-05-03T07:58:53.089377Z,2023-05-03T08:14:25.425899Z
rBQj5mPbgm5YDgAfF83KAg==,B,2023-05-02,1,2023-05-02T10:34:03.921741Z,2023-05-02T10:43:39.825010Z
rBQj5mPdaBpYDgAfHKwfAg==,A,2023-05-03,1,2023-05-03T16:03:37.423129Z,2023-05-03T16:20:43.940399Z
rBQj5mPyTYBYBgAgUn9SAg==,A,2023-05-01,1,2023-05-01T04:06:39.880711Z,2023-05-01T04:12:36.100527Z
rBQj62Iyx4UQbQAgXXnMAg==,B,2023-05-03,1,2023-05-03T03:15:00.429232Z,2023-05-03T03:26:23.370282Z
rBQj62LiqS52PgAhCQPNAg==,B,2023-05-01,1,2023-05-01T15:00:47.500025Z,2023-05-01T15:13:21.693112Z
rBQj62LiqS52PgAhCQPNAg==,B,2023-05-01,2,2023-05-01T20:57:38.750269Z,2023-05-01T21:06:15.594805Z
rBQj62Ljc7x2PgAhCpT0Ag==,A,2023-05-02,1,2023-05-02T14:24:05.565828Z,2023-05-02T15:02:54.118009Z
rBQj62O0J6s4/wAfEk+JAg==,B,2023-05-03,1,2023-05-03T18:29:28.275551Z,2023-05-03T18:46:29.194828Z
rBQj62OvQMk5AQAgBiwTAg==,B,2023-05-02,1,2023-05-02T21:01:16.836019Z,2023-05-02T21:11:37.255261Z
rBQj62OxA+A5AQAgCihpAg==,A,2023-05-01,1,2023-05-01T08:15:07.767927Z,2023-05-01T08:23:02.514682Z
rBQj6GRI7b5c8QAfBN0cAg==,B,2023-05-02,1,2023-05-02T19:52:26.650207Z,2023-05-02T19:59:04.800860Z
rBQj6GRK9PVc8QAfB2CWAg==,A,2023-05-03,1,2023-05-03T09:10:37.494570Z,2023-05-03T09:37:00.394779Z
rBQj6GRKclFc6AAeBr5TAg==,B,2023-05-01,1,2023-05-01T13:16:55.137104Z,2023-05-01T13:22:58.531815Z
rBQj6GRKclFc6AAeBr5TAg==,B,2023-05-06,2,2023-05-06T14:52:45.392470Z,2023-05-06T15:33:02.790286Z
rBQj6WOpU9clxwAfD8POAg==,B,2023-05-03,1,2023-05-03T16:57:20.024541Z,2023-05-03T17:46:37.611452Z
rBQj6WOraiIlngAeFS/dAg==,A,2023-05-01,1,2023-05-01T18:31:51.892022Z,2023-05-01T19:45:53.184575Z
rBQj6mLjXoKRrAAgCmgCAg==,B,2023-05-02,1,2023-05-02T04:34:17.751857Z,2023-05-02T04:46:21.333582Z
rBQj6mOkasUmhAAfA0kGAg==,A,2023-05-03,1,2023-05-03T16:44:41.837161Z,2023-05-03T16:59:13.160138Z
