user_id,login_date
c189625a,2019-10-30
c18de7cf,2019-10-08
c18de7cf,2019-10-08
c197fa25,2019-10-19
c19d0ab0,2019-10-01
c19e15ae,2019-10-24
c19e15ae,2019-10-24
c19ff3ef,2019-10-07
c19ff3ef,2019-10-07
c1a04830,2019-10-31
c1a04830,2019-11-01
c1a65746,2019-10-15
c1a6f90c,2019-10-14
c1a99a1a,2019-10-17
c1abe6fc,2019-10-05
c1b0d86f,2019-10-07
c1b0d86f,2019-10-08
c1b38c07,2019-10-23
c1b4821b,2019-10-07
c1b72c9a,2019-10-31
c1bb4711,2019-10-11
c1bb4711,2019-10-11
c1bd295a,2019-10-12
c1c155ed,2019-10-16
c1c1a67b,2019-10-22
c1c1a67b,2019-10-23
c1c8ba72,2019-10-28
c1c8ba72,2019-10-29
c1ced411,2019-10-19
c1ced411,2019-10-19
c1cf281f,2019-10-19
c1cf281f,2019-10-19
c1d0075b,2019-10-25
c1d0075b,2019-10-26
c1d07f98,2019-10-29
c1d43a0a,2019-10-20
c1d5038c,2019-10-20
c1d67f42,2019-10-11
c1d67f42,2019-10-12
c1d81c35,2019-10-31
c1d81c35,2019-11-01
c1d98166,2019-10-06
c1d98166,2019-10-07
c1e1c414,2019-10-17
c1e3a50b,2019-10-08
c1e3ea35,2019-10-24
c1e77a7e,2019-10-19
c1ea2267,2019-10-30
c1ea6ce5,2019-10-04
c1ea7f2a,2019-10-27
c1ebe6cf,2019-10-09
c1ee8b4a,2019-10-26
c1ee8b4a,2019-10-27
c1ee8b4a,2019-10-27
c1f83753,2019-10-29
c1ff8fc0,2019-10-12
c1ff8fc0,2019-10-12
c207977a,2019-10-02
c207977a,2019-10-03
c20a1164,2019-10-16
c2131b2b,2019-10-04
c2131b2b,2019-10-04
c2178bdb,2019-10-06
c21b34bc,2019-10-12
c21b34bc,2019-10-13
c224c0f1,2019-10-31
c224c0f1,2019-10-31
c227f5df,2019-10-23
c229abf3,2019-10-17
c229abf3,2019-10-18
c2316ae2,2019-10-27
c2335317,2019-10-08
c2335317,2019-10-09
c236b8d8,2019-10-29
c2373aef,2019-10-10
c24086ae,2019-10-05
c24086ae,2019-10-05
c240aed0,2019-10-27
c2424d0b,2019-10-05
c2424d0b,2019-10-06
c242d53a,2019-10-05
c242d53a,2019-10-06
c245e05d,2019-10-31
c245e05d,2019-11-01
c24a12c1,2019-10-31
c24a12c1,2019-11-01
c24a12c1,2019-10-31
c25490f2,2019-10-11
c25490f2,2019-10-12
c2552639,2019-10-15
c2552639,2019-10-15
c257fbb0,2019-10-08
c259e32a,2019-10-20
c25b2fce,2019-10-02
c25c5acd,2019-10-26
c25c5acd,2019-10-27
c25c5acd,2019-10-26
c26373a6,2019-10-31
c265854d,2019-10-27
c26a5a00,2019-10-06
c26a5a00,2019-10-07
c26a5f01,2019-10-25
c26a8f19,2019-10-14
c26c2f8e,2019-10-12
c26c2f8e,2019-10-13
c26d6d08,2019-10-21
c273c235,2019-10-07
c273c235,2019-10-08
c273c235,2019-10-08
c27948cc,2019-10-12
c27948cc,2019-10-12
c27d7755,2019-10-24
c28032a4,2019-10-21
c280c9a9,2019-10-13
c280c9a9,2019-10-14
c280c9a9,2019-10-14
c280fa77,2019-10-29
c280fa77,2019-10-30
c2839c34,2019-10-20
c2839c34,2019-10-21
c2839c34,2019-10-21
c283bc7e,2019-10-16
c283bc7e,2019-10-17
c283bc7e,2019-10-17
c285fb74,2019-10-21
c285fb74,2019-10-22
c2867cf9,2019-10-23
c2874afd,2019-10-19
c2874afd,2019-10-20
c28af6a1,2019-10-29
c28d6eb8,2019-10-31
c29144d1,2019-10-17
c29488f4,2019-10-06
c29488f4,2019-10-07
c29488f4,2019-10-07
c29488f4,2019-10-06
c294feec,2019-10-26
c294feec,2019-10-27
c294feec,2019-10-27
c296a74d,2019-10-11
c296a74d,2019-10-11
c299305c,2019-10-14
c299305c,2019-10-15
c29d018c,2019-10-04
c29d018c,2019-10-05
c29d018c,2019-10-04
c2a01c52,2019-10-27
c2a14618,2019-10-31
c2a37a95,2019-10-09
c2a3fbdf,2019-10-03
c2a3fbdf,2019-10-04
c2a64331,2019-10-22
c2a77602,2019-10-05
c2a82ee1,2019-10-12
c2a82ee1,2019-10-12
c2a878d9,2019-10-01
c2a878d9,2019-10-02
c2ac4ad5,2019-10-14
c2ac4ad5,2019-10-15
c2ad2240,2019-10-31
c2ad2240,2019-10-31
c2b16497,2019-10-08
c2b16497,2019-10-09
c2b2402c,2019-10-07
c2b2d8ae,2019-10-06
c2b2d8ae,2019-10-07
c2b2d8ae,2019-10-07
c2b6e7b1,2019-10-01
c2b8bd65,2019-10-31
c2c32a01,2019-10-05
c2c32a01,2019-10-06
c2cc125e,2019-10-08
c2ceb077,2019-10-29
c2ceb077,2019-10-29
c2d0ce47,2019-10-22
c2d0ce47,2019-10-23
c2d7f20d,2019-10-14
c2d96e12,2019-10-29
c2d96e12,2019-10-30
c2d9e040,2019-10-22
c2dbfd76,2019-10-20
c2de1abe,2019-10-16
c2de1abe,2019-10-17
c2e0c66f,2019-10-05
c2e0eda9,2019-10-19
c2e306d5,2019-10-27
c2e5394b,2019-10-22
c2e7250a,2019-10-08
c2e7250a,2019-10-09
c2e9961c,2019-10-05
c2eb69ae,2019-10-22
c2ed41cd,2019-10-07
c2ef088f,2019-10-01
c2ef088f,2019-10-01
c2ef17c7,2019-10-20
c2f91e4b,2019-10-11
c2f9fd37,2019-10-22
c2fa85ad,2019-10-15
c2fa85ad,2019-10-16
c2fe90db,2019-10-29
c2ff11b1,2019-10-09
c2ff11b1,2019-10-09
c302f8e7,2019-10-15
c3046a8a,2019-10-17
c30c3d89,2019-10-31
c30c3d89,2019-10-31
c30c4dc5,2019-10-20
c317457f,2019-10-04
c31eb7ec,2019-10-09
c31eb7ec,2019-10-09
c321efce,2019-10-22
c32244c2,2019-10-19
c326ae9b,2019-10-18
c326ae9b,2019-10-19
c327bf19,2019-10-13
c327bf19,2019-10-14
c33246c2,2019-10-28
c3333925,2019-10-18
c3333925,2019-10-19
c339975e,2019-10-15
c339f334,2019-10-16
c33e2729,2019-10-02
c33e2729,2019-10-03
c3410e37,2019-10-04
c3416fda,2019-10-07
c3421ef9,2019-10-30
c34fefad,2019-10-20
c35286f2,2019-10-15
c35297fe,2019-10-01
c35297fe,2019-10-02
c3532b43,2019-10-24
c3532b43,2019-10-25
c354dcbc,2019-10-27
c355a27d,2019-10-05
c35ae969,2019-10-09
c3600855,2019-10-17
c361f0fc,2019-10-29
c367883c,2019-10-07
c367883c,2019-10-07
c3695f6a,2019-10-21
c37369b3,2019-10-12
c37398af,2019-10-20
c37c83ed,2019-10-05
c3874f5c,2019-10-19
c3878ec4,2019-10-18
c3878ec4,2019-10-18
c38ba10b,2019-10-26
c38ba10b,2019-10-26
c38cab90,2019-10-07
c3931757,2019-10-20
c3931757,2019-10-21
c39645ee,2019-10-03
c39886b5,2019-10-05
c3989fc3,2019-10-26
c3998951,2019-10-17
c3998951,2019-10-18
c39a0d6d,2019-10-04
c39a6d4f,2019-10-02
c39d528b,2019-10-14
c39d528b,2019-10-15
c39f696c,2019-10-20
c3a1e462,2019-10-16
c3a2e83f,2019-10-09
c3a2e83f,2019-10-10
c3a36186,2019-10-20
c3a36186,2019-10-21
c3a41d0f,2019-10-03
c3a41d0f,2019-10-04
c3a41d0f,2019-10-04
c3abe631,2019-10-11
c3af6cde,2019-10-24
c3afbdd0,2019-10-02
c3afbdd0,2019-10-03
c3afbdd0,2019-10-03
c3b078c8,2019-10-29
c3b8c934,2019-10-22
c3b8c934,2019-10-22
c3ba59b3,2019-10-05
c3ba88cc,2019-10-05
c3ba88cc,2019-10-06
c3bd831c,2019-10-10
c3bdb134,2019-10-18
c3cedc23,2019-10-03
c3cedc23,2019-10-04
c3d6b91d,2019-10-22
c3d7eea3,2019-10-21
c3df02cb,2019-10-09
c3df02cb,2019-10-10
c3e1082a,2019-10-05
c3e34de0,2019-10-19
c3e34de0,2019-10-19
c3e41214,2019-10-16
c3e9ecb6,2019-10-06
c3ea5ae8,2019-10-13
c3ea5ae8,2019-10-14
c3edfa44,2019-10-24
c3edfa44,2019-10-25
c3f092d1,2019-10-01
c3f565eb,2019-10-07
c3f638d0,2019-10-04
c3faa09e,2019-10-04
c3faa09e,2019-10-04
c3fcb74d,2019-10-31
c4016684,2019-10-16
c4016684,2019-10-17
c4027c20,2019-10-09
c4036697,2019-10-24
c403b6e4,2019-10-25
c4078904,2019-10-29
c4078904,2019-10-30
c4078904,2019-10-30
c4134a54,2019-10-14
c4134a54,2019-10-14
c41445a5,2019-10-03
c41445a5,2019-10-03
c41465d4,2019-10-28
c41465d4,2019-10-28
c415c3d6,2019-10-10
c415c3d6,2019-10-11
c4176e71,2019-10-31
c4181876,2019-10-23
c4181876,2019-10-24
c41a5ee5,2019-10-29
c41b58f2,2019-10-04
c41b58f2,2019-10-05
c41b58f2,2019-10-04
c41c53ff,2019-10-05
c4238a92,2019-10-29
c4238a92,2019-10-29
c426a80e,2019-10-25
c42a4f15,2019-10-22
c42a783b,2019-10-29
c4312726,2019-10-15
c4360d6f,2019-10-26
c4360d6f,2019-10-27
c43693a4,2019-10-26
c437f2ca,2019-10-26
c43c4e00,2019-10-02
c43c4e00,2019-10-03
c43d7422,2019-10-29
c43d7422,2019-10-30
c4441f3d,2019-10-01
c4441f3d,2019-10-02
c44937a5,2019-10-22
c44937a5,2019-10-23
c44a1df2,2019-10-10
c44bc9a4,2019-10-09
c45260f2,2019-10-03
c45260f2,2019-10-04
c453bc9d,2019-10-08
c453bc9d,2019-10-09
c4593e80,2019-10-19
c4593e80,2019-10-20
c45b3ccc,2019-10-24
c45d3132,2019-10-20
c4602ad0,2019-10-18
c4602ad0,2019-10-18
c464ebed,2019-10-11
c464ebed,2019-10-11
c4678fc2,2019-10-21
c4678fc2,2019-10-21
c46bdab5,2019-10-14
c4723178,2019-10-30
c4723178,2019-10-31
c4772d3d,2019-10-23
c4772d3d,2019-10-24
c477ff3f,2019-10-16
c477ff3f,2019-10-17
c477ff3f,2019-10-16
c47e39fb,2019-10-26
c47e39fb,2019-10-27
c489a6e2,2019-10-24
c48a6b6c,2019-10-18
c48a6b6c,2019-10-18
c48c6f87,2019-10-19
c491e19a,2019-10-22
c49535fd,2019-10-12
c497f0fa,2019-10-30
c49d8fa6,2019-10-13
c49e6ed3,2019-10-24
c4a11703,2019-10-07
c4a1eb9e,2019-10-16
c4a1eb9e,2019-10-16
c4a38c51,2019-10-13
c4a38c51,2019-10-14
c4a5ee01,2019-10-01
c4a5ee01,2019-10-01
c4a9a246,2019-10-03
c4ab4658,2019-10-18
c4af20fe,2019-10-04
c4b6a608,2019-10-27
c4b9e179,2019-10-08
c4c040e6,2019-10-14
c4c040e6,2019-10-15
c4c040e6,2019-10-14
c4c043a9,2019-10-07
c4c043a9,2019-10-08
c4c043a9,2019-10-08
c4c485f0,2019-10-30
c4c485f0,2019-10-31
c4c69b2e,2019-10-20
c4cc42f7,2019-10-29
c4cc42f7,2019-10-30
c4cc90c3,2019-10-15
c4d098f8,2019-10-15
c4d17ed6,2019-10-14
c4d17ed6,2019-10-15
c4d17ed6,2019-10-15
c4d3ef2f,2019-10-23
c4d606a2,2019-10-12
c4d627b6,2019-10-05
c4d627b6,2019-10-06
c4d67ff7,2019-10-28
c4d7ff7f,2019-10-29
c4d7ff7f,2019-10-30
c4d81fea,2019-10-13
c4d8afd1,2019-10-26
c4d9cf93,2019-10-07
c4e2bcc0,2019-10-09
c4e2bcc0,2019-10-10
c4e54218,2019-10-28
c4e54218,2019-10-29
c4e6505c,2019-10-05
c4e68e52,2019-10-31
c4e68e52,2019-11-01
c4e8d593,2019-10-31
c4e8d593,2019-11-01
c4e8d593,2019-11-01
c4f2e80a,2019-10-14
c4f3d92a,2019-10-01
c4f3d92a,2019-10-01
c4f40e42,2019-10-15
c4fac02c,2019-10-13
c4fac02c,2019-10-14
c50559bc,2019-10-18
c50dcbfd,2019-10-28
c50e1f53,2019-10-04
c50e1f53,2019-10-04
c50eab90,2019-10-09
c50eab90,2019-10-10
c511e11a,2019-10-16
c5129b68,2019-10-14
c5162d93,2019-10-03
c519c5b2,2019-10-19
c51b9e08,2019-10-13
c51d7dfe,2019-10-08
c5215dbf,2019-10-20
c522a480,2019-10-29
c522bd63,2019-10-16
c522bd63,2019-10-17
c5240358,2019-10-01
c5247369,2019-10-19
c524deac,2019-10-09
c52606c4,2019-10-31
c52735d1,2019-10-17
c52c79ad,2019-10-25
c52fc731,2019-10-16
c53290f1,2019-10-06
c53290f1,2019-10-07
c53290f1,2019-10-06
c533cfb1,2019-10-09
c534f360,2019-10-21
c534f360,2019-10-21
c5390047,2019-10-08
c5390047,2019-10-09
c53b5e41,2019-10-19
c53b5e41,2019-10-20
c540c693,2019-10-15
c540c693,2019-10-15
c542ff5a,2019-10-29
c549cfc1,2019-10-16
c54af488,2019-10-01
c54b364e,2019-10-01
c5532184,2019-10-17
c5573a8b,2019-10-02
c55b9d0f,2019-10-11
c55c68ac,2019-10-25
c55ea3a3,2019-10-03
c55ea3a3,2019-10-03
c5629aa3,2019-10-31
c569a20c,2019-10-07
c569a20c,2019-10-08
c56b88ad,2019-10-18
c56e0f4d,2019-10-18
c56e0f4d,2019-10-19
c56f7ba9,2019-10-04
c56f7ba9,2019-10-04
c5707da1,2019-10-02
c57099a1,2019-10-12
c57099a1,2019-10-13
c570abe9,2019-10-28
c570abe9,2019-10-29
c57969be,2019-10-22
c57cad7d,2019-10-29
c57cad7d,2019-10-30
c57d4429,2019-10-26
c57d4429,2019-10-27
c57ff459,2019-10-25
c58220e4,2019-10-09
c584974d,2019-10-09
c58a5892,2019-10-28
c58d3608,2019-10-15
c595cbde,2019-10-14
c59632d6,2019-10-11
c5a1fad8,2019-10-24
c5a1fad8,2019-10-25
c5a49e98,2019-10-19
c5a590eb,2019-10-14
c5a590eb,2019-10-15
c5a590eb,2019-10-14
c5a5df6c,2019-10-02
c5a5df6c,2019-10-03
c5a7ee86,2019-10-19
c5a7ee86,2019-10-20
c5a7ee86,2019-10-20
c5aaa5f3,2019-10-10
c5ab0a92,2019-10-02
c5b5e417,2019-10-13
c5b6e9e0,2019-10-04
c5b6e9e0,2019-10-05
c5b6e9e0,2019-10-04
c5c1afda,2019-10-09
c5c25f6a,2019-10-18
c5c25f6a,2019-10-19
c5c25f6a,2019-10-19
c5c3679e,2019-10-03
c5c4cde4,2019-10-01
c5c4cde4,2019-10-02
c5c70dc1,2019-10-19
c5ca533b,2019-10-26
c5ca533b,2019-10-26
c5ca6de1,2019-10-25
c5cfaae3,2019-10-23
c5d28278,2019-10-09
c5d28278,2019-10-10
c5d71bce,2019-10-18
c5d71bce,2019-10-19
c5d71bce,2019-10-18
c5d97456,2019-10-18
c5de3f36,2019-10-04
c5e0628b,2019-10-26
c5e0628b,2019-10-27
c5e1c09e,2019-10-24
c5ec8780,2019-10-02
c5ec8780,2019-10-02
c5ed8ee2,2019-10-17
c5ee0e36,2019-10-31
c5ee0e36,2019-11-01
c5ef7757,2019-10-13
c5f17dc7,2019-10-02
c5f17dc7,2019-10-03
c5f17dc7,2019-10-03
c5f443bf,2019-10-02
c5f443bf,2019-10-02
c5f556a3,2019-10-25
c5f58e40,2019-10-30
c5f58e40,2019-10-31
c5f5c704,2019-10-04
c5f5c704,2019-10-05
c5f5c704,2019-10-04
c5f99d25,2019-10-26
c5fda8ff,2019-10-27
c5ffa549,2019-10-13
c5ffa549,2019-10-14
c601ce2f,2019-10-14
c601ce2f,2019-10-14
c6046a07,2019-10-15
c6065ddc,2019-10-11
c6065ddc,2019-10-11
c6148cc8,2019-10-02
c6148cc8,2019-10-03
c614db3d,2019-10-26
c6153409,2019-10-02
c616ec62,2019-10-29
c6186412,2019-10-07
c6186412,2019-10-07
c61e43d5,2019-10-02
c61eca13,2019-10-26
c621b64f,2019-10-09
c6220cec,2019-10-04
c628092d,2019-10-26
c628092d,2019-10-27
c628092d,2019-10-27
c62a5240,2019-10-12
c62a5240,2019-10-13
c62c8219,2019-10-23
c6309b98,2019-10-21
c6309b98,2019-10-22
c630af3d,2019-10-11
c630af3d,2019-10-12
c630d74c,2019-10-04
c631beb6,2019-10-02
c6333321,2019-10-07
c6333321,2019-10-08
c636ab40,2019-10-12
c637e9c8,2019-10-03
c6410643,2019-10-18
c6410643,2019-10-19
c6412d43,2019-10-22
c6412d43,2019-10-23
c64b6653,2019-10-24
c64b6653,2019-10-25
c650b720,2019-10-12
c650b720,2019-10-12
c6521766,2019-10-12
c65454b2,2019-10-09
c65454b2,2019-10-10
c659d8cc,2019-10-16
c65db454,2019-10-11
c65db454,2019-10-12
c660e70c,2019-10-27
c6612d52,2019-10-13
c669e71b,2019-10-29
c66bc388,2019-10-03
c66c7c7e,2019-10-05
c671044b,2019-10-26
c671044b,2019-10-27
c674cfe8,2019-10-29
c674cfe8,2019-10-30
c67747cd,2019-10-11
c67747cd,2019-10-12
c678b89d,2019-10-07
c67a69b0,2019-10-22
c684306b,2019-10-17
c684899e,2019-10-27
c6856b4d,2019-10-02
c6856b4d,2019-10-03
c686204e,2019-10-08
c686204e,2019-10-09
c687d0d9,2019-10-05
c687d0d9,2019-10-05
c68b1396,2019-10-07
c68e6175,2019-10-08
c68e6175,2019-10-09
c68e6b6b,2019-10-11
c68e6b6b,2019-10-12
c68e8f58,2019-10-16
c68edd41,2019-10-15
c68fe0af,2019-10-23
c68fe0af,2019-10-24
c6904a48,2019-10-23
c6904a48,2019-10-23
c6912ff9,2019-10-20
c6912ff9,2019-10-21
c6926313,2019-10-23
c694a7b3,2019-10-09
c6952e55,2019-10-20
c6952e55,2019-10-21
c6976aca,2019-10-08
c699e4a2,2019-10-11
c699e4a2,2019-10-12
c69f06a2,2019-10-20
c69f06a2,2019-10-21
c6a0e43e,2019-10-31
c6a165eb,2019-10-04
c6a4de50,2019-10-04
c6a4de50,2019-10-04
c6a7ff44,2019-10-23
c6a8b638,2019-10-15
c6b32627,2019-10-25
c6b32627,2019-10-25
c6bb2e29,2019-10-08
c6c0b4f1,2019-10-28
c6c2385c,2019-10-16
c6c250e4,2019-10-09
c6c2dbf6,2019-10-03
c6c3bcdd,2019-10-20
c6c477be,2019-10-15
c6c477be,2019-10-16
c6cc3870,2019-10-26
c6cd9003,2019-10-09
c6cd9003,2019-10-10
c6d2ce05,2019-10-22
c6d2ce05,2019-10-22
c6d6b58f,2019-10-09
c6d71642,2019-10-19
c6d7824f,2019-10-02
c6d7824f,2019-10-02
c6d7a0e5,2019-10-04
c6d7a0e5,2019-10-05
c6d7a0e5,2019-10-05
c6d84069,2019-10-09
c6db2cfc,2019-10-06
c6db2cfc,2019-10-07
c6ddd79a,2019-10-28
c6e1e4a3,2019-10-19
c6e245cc,2019-10-15
c6e245cc,2019-10-16
c6e714a3,2019-10-21
c6e75ec7,2019-10-06
c6edd264,2019-10-11
c6ee2bf8,2019-10-20
c6f7c4de,2019-10-03
c6f90944,2019-10-25
c6fb91ea,2019-10-16
c6fb9467,2019-10-05
c6fc1266,2019-10-26
c6fcaae2,2019-10-11
c6fd5ad1,2019-10-03
c6fedfde,2019-10-20
c6fedfde,2019-10-20
c700912f,2019-10-01
c700df6c,2019-10-27
c700df6c,2019-10-27
c706a4b6,2019-10-28
c70a35aa,2019-10-16
c70a35aa,2019-10-17
c70fda4f,2019-10-14
c70fda4f,2019-10-14
c7110629,2019-10-09
c711709b,2019-10-05
c718701a,2019-10-13
c718d927,2019-10-14
c71a447b,2019-10-26
c71b5cb1,2019-10-15
c71b5cb1,2019-10-16
c71bafb7,2019-10-13
c71bafb7,2019-10-14
c71f3e21,2019-10-01
c7263760,2019-10-11
c7263760,2019-10-12
c72d7469,2019-10-21
c72d7469,2019-10-22
c7307df3,2019-10-03
c73bf68c,2019-10-05
c73bf68c,2019-10-06
c73bf68c,2019-10-06
c73c995a,2019-10-17
c73c995a,2019-10-17
c73e25e9,2019-10-29
c73e8e98,2019-10-12
c73fb717,2019-10-27
c73fb717,2019-10-28
c73fb717,2019-10-27
c73fb717,2019-10-28
c73fda75,2019-10-26
c7469c1c,2019-10-10
c7496a38,2019-10-14
c74a7396,2019-10-18
c74d1208,2019-10-09
c74d1208,2019-10-10
c7510761,2019-10-29
c7538730,2019-10-27
c7538730,2019-10-28
c753bae8,2019-10-24
c754da7b,2019-10-30
c757483b,2019-10-08
c7578727,2019-10-30
c7578727,2019-10-30
c75b8457,2019-10-25
c75d8b64,2019-10-29
c7601016,2019-10-21
c7617c82,2019-10-02
c7660916,2019-10-31
c7660916,2019-11-01
c76666b4,2019-10-16
c76666b4,2019-10-17
c76666b4,2019-10-16
c76666b4,2019-10-17
c76a3dac,2019-10-22
c76a3dac,2019-10-23
c76a3dac,2019-10-22
c76d7e41,2019-10-21
c7721bf7,2019-10-20
c776043e,2019-10-03
c7784334,2019-10-20
c7784334,2019-10-21
c7788fa6,2019-10-07
c7788fa6,2019-10-08
c7788fa6,2019-10-08
c77f5fef,2019-10-11
c786b1b3,2019-10-24
c786b1b3,2019-10-25
c787c7e6,2019-10-21
c78c6be0,2019-10-13
c78d3d0a,2019-10-15
c78d3d0a,2019-10-16
c78d3d0a,2019-10-15
c78dad3d,2019-10-01
c7918d61,2019-10-20
c7970cab,2019-10-28
c798caa4,2019-10-23
c798cccf,2019-10-31
c79d921e,2019-10-31
c79d921e,2019-11-01
c79e228f,2019-10-06
c7a1159c,2019-10-12
c7a1159c,2019-10-13
c7a559a4,2019-10-27
c7a7980e,2019-10-26
c7a7980e,2019-10-27
c7abc610,2019-10-12
c7abc610,2019-10-13
c7ac3897,2019-10-20
c7af829d,2019-10-05
c7af829d,2019-10-05
c7b112b9,2019-10-10
c7b1a5a9,2019-10-19
c7b2e36e,2019-10-19
c7b93f3a,2019-10-10
c7bf69cb,2019-10-24
c7c11b61,2019-10-08
c7c11b61,2019-10-09
c7c4d888,2019-10-07
c7c4d888,2019-10-07
c7c6d6e4,2019-10-02
c7d0f8c5,2019-10-25
c7d0f8c5,2019-10-25
c7d87e1c,2019-10-01
c7d87e1c,2019-10-02
c7db49dd,2019-10-05
c7dd8ce1,2019-10-29
c7dd8ce1,2019-10-29
c7e04263,2019-10-19
c7e16ac3,2019-10-24
c7e182f5,2019-10-26
c7e182f5,2019-10-26
c7e311de,2019-10-17
c7e311de,2019-10-18
c7e311de,2019-10-17
c7e81b43,2019-10-26
c7e81b43,2019-10-27
c7e94e84,2019-10-08
c7e95d4c,2019-10-15
c7e95d4c,2019-10-16
c7e95d4c,2019-10-16
c7e9f35b,2019-10-11
c7f11e15,2019-10-01
c7f11e15,2019-10-01
c7f271b1,2019-10-02
c7f4439c,2019-10-20
c7f59d49,2019-10-09
c7f7c684,2019-10-17
c8008f9d,2019-10-20
c804e1e3,2019-10-23
c8054ecf,2019-10-29
c8054ecf,2019-10-30
c80693d7,2019-10-20
c80693d7,2019-10-20
c8069b11,2019-10-06
c8069b11,2019-10-07
c806cef7,2019-10-18
c806cef7,2019-10-19
c80a0087,2019-10-29
c80a0087,2019-10-30
c80a0087,2019-10-30
c80d4411,2019-10-08
c80d4411,2019-10-09
c80d6588,2019-10-05
c80ff2dd,2019-10-05
c80ff2dd,2019-10-06
c815d925,2019-10-13
c815f94b,2019-10-19
c8195631,2019-10-23
c821b044,2019-10-31
c8224bc0,2019-10-17
c8224bc0,2019-10-18
c822b620,2019-10-11
c8248f2b,2019-10-21
c824d7b5,2019-10-13
c82768b3,2019-10-25
c828352a,2019-10-25
c828352a,2019-10-26
c829f201,2019-10-24
c82a10b4,2019-10-07
c82aaec5,2019-10-29
c82c0fc1,2019-10-27
c82c0fc1,2019-10-28
c82dfec7,2019-10-20
c8317c36,2019-10-31
c8317c36,2019-11-01
c8355e6d,2019-10-07
c8355e6d,2019-10-07
c83af6ae,2019-10-09
c840e1ab,2019-10-02
c840e1ab,2019-10-02
c84126a9,2019-10-09
c85175cf,2019-10-12
c85175cf,2019-10-13
c85175cf,2019-10-13
c852c1f1,2019-10-31
c853e91f,2019-10-10
c85ba5ef,2019-10-06
c85ba5ef,2019-10-07
c85ba5ef,2019-10-07
c85d7c39,2019-10-22
c85ed22f,2019-10-05
c85f18f9,2019-10-23
c863927f,2019-10-21
c866a5d8,2019-10-11
c86a6251,2019-10-06
c8727d90,2019-10-29
c8743601,2019-10-14
c8743601,2019-10-15
c8745c8b,2019-10-01
c8745c8b,2019-10-02
c878c3b7,2019-10-03
c878c3b7,2019-10-04
c87c5bd0,2019-10-04
c87e3617,2019-10-05
c87fd773,2019-10-25
c87fd773,2019-10-26
c880abf7,2019-10-01
c882e3fa,2019-10-29
c882e3fa,2019-10-30
c885e276,2019-10-25
c8862242,2019-10-19
c886f547,2019-10-28
c8878d0d,2019-10-05
c88a0ba0,2019-10-17
c88a1da0,2019-10-11
c88a1da0,2019-10-11
c88b6dc3,2019-10-27
c89168c9,2019-10-19
c891bd1a,2019-10-28
c8947383,2019-10-17
c8947383,2019-10-18
c8947383,2019-10-17
c894b120,2019-10-01
c894b120,2019-10-02
c894b120,2019-10-01
c899189b,2019-10-20
c899189b,2019-10-21
c8a09865,2019-10-15
c8a09865,2019-10-16
c8a5cbd8,2019-10-24
c8aa8714,2019-10-26
c8ace500,2019-10-15
c8ace500,2019-10-16
c8ad1b47,2019-10-14
c8ae9d86,2019-10-29
c8b0e4ae,2019-10-15
c8b27182,2019-10-09
c8b3ac10,2019-10-19
c8b3ac10,2019-10-20
c8b84704,2019-10-10
c8b89587,2019-10-18
c8b8fdc8,2019-10-28
c8b8fdc8,2019-10-29
c8ba031f,2019-10-16
c8ba8593,2019-10-07
c8bb0a82,2019-10-06
c8bf0292,2019-10-28
c8bf3995,2019-10-25
c8c146e8,2019-10-04
c8c146e8,2019-10-04
c8c45452,2019-10-19
c8c46ac2,2019-10-16
c8c46ac2,2019-10-17
c8c885d0,2019-10-22
c8c885d0,2019-10-23
c8c924e3,2019-10-24
c8d453ba,2019-10-19
c8d73bb1,2019-10-08
c8d73bb1,2019-10-08
c8d74f1d,2019-10-08
c8d74f1d,2019-10-09
c8d74f1d,2019-10-08
c8da26db,2019-10-28
c8da26db,2019-10-29
c8da26db,2019-10-29
c8dc8217,2019-10-16
c8dc8217,2019-10-17
c8dc8217,2019-10-16
c8e721c0,2019-10-20
c8ea4316,2019-10-13
c8ea4316,2019-10-13
c8ea9a10,2019-10-05
c8ee8471,2019-10-28
c8f0672c,2019-10-29
c8f0c15a,2019-10-01
c8f0c15a,2019-10-02
c8f0c15a,2019-10-01
c8fc5ae4,2019-10-27
c8fcfb76,2019-10-23
c8fd1f43,2019-10-07
c90508f2,2019-10-10
c90508f2,2019-10-11
c911d2dd,2019-10-03
c911d2dd,2019-10-03
c91860fb,2019-10-31
c91860fb,2019-11-01
c91860fb,2019-11-01
c91a9d23,2019-10-12
c91afc11,2019-10-31
c91afc11,2019-11-01
c91bb7b4,2019-10-25
c91bb9ba,2019-10-31
c91cc2d4,2019-10-26
c91ce0bf,2019-10-20
c91ce0bf,2019-10-21
c91ce4e6,2019-10-30
c91cf804,2019-10-14
c91cf804,2019-10-15
c920ea5f,2019-10-09
c920ea5f,2019-10-09
c92409d4,2019-10-06
c92409d4,2019-10-07
c927538b,2019-10-17
c92b4df2,2019-10-16
c92d31a0,2019-10-08
c92ed8ae,2019-10-16
c92f5b82,2019-10-14
c9301c16,2019-10-02
c9333dfa,2019-10-08
c93627b5,2019-10-22
c93627b5,2019-10-23
c93751b5,2019-10-17
c9381d55,2019-10-20
c9381d55,2019-10-21
c93e995a,2019-10-13
c93e995a,2019-10-13
c94a01d0,2019-10-04
c94f815d,2019-10-06
c94f815d,2019-10-07
c9512405,2019-10-20
c9512405,2019-10-21
