userId,date,deviceCategory,sourceMedium,experimentVariant,clickButtonOnMain,sessionDuration
1285,2019-11-25,mobile,maz.com / referral,1,0,"141,3227416"
1286,2019-11-25,mobile,(direct) / (none),0,0,"115,8790773"
1287,2019-11-25,mobile,sendgrid / letter,0,0,"122,47668"
1288,2019-11-25,desktop,google / organic,1,0,"137,2799348"
1289,2019-11-25,desktop,sendgrid / letter,0,0,"121,6884999"
1290,2019-11-25,mobile,maz.com / referral,1,0,"129,2306008"
1291,2019-11-25,mobile,google / cpc,1,0,"145,4731156"
1292,2019-11-25,mobile,google / cpc,0,0,"130,1640881"
1293,2019-11-25,mobile,google / organic,0,0,"111,9891777"
1294,2019-11-25,mobile,maz.com / referral,1,0,"138,9294634"
1295,2019-11-25,mobile,google / organic,1,0,"131,1224899"
1296,2019-11-25,mobile,google / cpc,0,0,"120,0418465"
1297,2019-11-25,desktop,(direct) / (none),0,0,"118,1407982"
1298,2019-11-25,mobile,maz.com / referral,0,0,"122,4106474"
1299,2019-11-25,desktop,(direct) / (none),0,0,"113,5061454"
1300,2019-11-25,tablet,google / organic,1,0,"135,3543046"
1301,2019-11-25,desktop,(direct) / (none),1,0,"140,4088227"
1302,2019-11-25,desktop,maz.com / referral,1,0,"130,9756109"
1303,2019-11-25,mobile,maz.com / referral,1,0,"135,7010948"
1304,2019-11-25,desktop,google / organic,0,0,"126,8330632"
1305,2019-11-25,mobile,bernum.com / referral,1,0,"126,3611926"
1306,2019-11-25,mobile,google / organic,1,0,"145,3882255"
1307,2019-11-25,mobile,maz.com / referral,0,0,"131,4030638"
1308,2019-11-25,mobile,google / organic,0,0,"121,4839892"
1309,2019-11-25,mobile,bernum.com / referral,0,0,"116,7743996"
1310,2019-11-25,desktop,maz.com / referral,0,0,"117,4753206"
1311,2019-11-25,desktop,maz.com / referral,1,0,"132,6897836"
1312,2019-11-25,mobile,maz.com / referral,1,0,"141,9827787"
1313,2019-11-25,desktop,sendgrid / letter,1,0,"126,0929036"
1314,2019-11-25,mobile,maz.com / referral,0,0,"122,1275569"
1315,2019-11-25,desktop,google / organic,1,0,"135,4422993"
1316,2019-11-25,tablet,maz.com / referral,1,0,"119,3381711"
1317,2019-11-25,desktop,(direct) / (none),1,0,"126,6365924"
1318,2019-11-25,desktop,(direct) / (none),1,0,"139,4078304"
1319,2019-11-25,mobile,google / cpc,1,0,"135,5241847"
1320,2019-11-25,mobile,(direct) / (none),1,0,"132,5151508"
1321,2019-11-25,mobile,google / organic,0,0,"117,7436503"
1322,2019-11-25,desktop,maz.com / referral,1,0,"118,7397814"
1323,2019-11-25,desktop,(direct) / (none),1,0,"135,617931"
1324,2019-11-25,desktop,(direct) / (none),1,0,"132,9577622"
1325,2019-11-25,desktop,(direct) / (none),0,0,"121,5407006"
1326,2019-11-25,desktop,google / organic,1,0,"147,4279434"
1327,2019-11-25,desktop,google / organic,1,0,"137,7484612"
1328,2019-11-25,mobile,google / cpc,0,0,"121,4037119"
1329,2019-11-25,mobile,google / organic,0,0,"116,2683603"
1330,2019-11-25,mobile,maz.com / referral,0,0,"114,9378351"
1331,2019-11-25,desktop,maz.com / referral,0,0,"118,0951227"
1332,2019-11-25,mobile,maz.com / referral,0,0,"124,4003245"
1333,2019-11-25,desktop,(direct) / (none),1,0,"132,2161754"
1334,2019-11-25,mobile,maz.com / referral,0,0,"121,7843794"
1335,2019-11-25,mobile,maz.com / referral,0,0,"124,9662321"
1336,2019-11-25,mobile,maz.com / referral,1,0,"133,3812537"
1337,2019-11-25,mobile,maz.com / referral,0,0,"107,3827032"
1338,2019-11-25,mobile,maz.com / referral,1,0,"147,515463"
1339,2019-11-25,desktop,maz.com / referral,1,0,"139,5177372"
1340,2019-11-25,mobile,maz.com / referral,1,0,"110,0502558"
1341,2019-11-25,mobile,(direct) / (none),0,0,"124,8171086"
1342,2019-11-25,mobile,maz.com / referral,1,0,"132,4829507"
1343,2019-11-25,desktop,(direct) / (none),1,0,"151,8015119"
1344,2019-11-25,desktop,sendgrid / letter,0,0,"125,2210026"
1345,2019-11-25,desktop,(direct) / (none),1,0,"147,4801306"
1346,2019-11-25,mobile,bernum.com / referral,1,0,"139,1143454"
1347,2019-11-25,mobile,google / organic,0,0,"120,4827959"
1348,2019-11-25,desktop,maz.com / referral,0,0,"113,7700596"
1349,2019-11-25,desktop,(direct) / (none),1,0,"124,2328632"
1350,2019-11-25,mobile,google / cpc,0,0,"119,2790568"
1351,2019-11-25,mobile,google / cpc,0,0,"126,3167055"
1352,2019-11-25,desktop,maz.com / referral,0,0,"117,4380488"
1353,2019-11-25,desktop,google / organic,0,0,"114,1366652"
1354,2019-11-25,desktop,(direct) / (none),1,0,"145,7660941"
1355,2019-11-25,desktop,google / organic,1,0,"148,6198243"
1356,2019-11-25,desktop,(direct) / (none),0,0,"114,1687947"
1357,2019-11-25,mobile,maz.com / referral,1,0,"114,1247226"
1358,2019-11-25,mobile,maz.com / referral,1,0,"114,8886152"
1359,2019-11-25,mobile,sendgrid / letter,0,0,"124,1313455"
1360,2019-11-25,tablet,maz.com / referral,0,0,"116,2063153"
1361,2019-11-25,mobile,maz.com / referral,0,0,"121,5926031"
1362,2019-11-25,tablet,maz.com / referral,0,0,"122,2812405"
1363,2019-11-25,mobile,maz.com / referral,1,0,"131,5584385"
1364,2019-11-25,mobile,google / cpc,0,0,"127,2731272"
1365,2019-11-25,mobile,maz.com / referral,0,0,"124,7323959"
1366,2019-11-25,mobile,google / cpc,1,0,"136,2578188"
1367,2019-11-25,mobile,maz.com / referral,1,0,"134,4318182"
1368,2019-11-25,desktop,(direct) / (none),0,0,"126,3333388"
1369,2019-11-25,mobile,google / cpc,0,0,"118,388741"
1370,2019-11-25,mobile,google / organic,0,0,"117,3953152"
1371,2019-11-25,mobile,google / organic,0,0,"126,8741516"
1372,2019-11-25,tablet,google / organic,1,0,"135,26045"
1373,2019-11-25,tablet,maz.com / referral,1,0,"124,3904719"
1374,2019-11-25,mobile,(direct) / (none),0,0,"120,3881978"
1375,2019-11-25,mobile,maz.com / referral,0,0,"121,672451"
1376,2019-11-25,mobile,maz.com / referral,1,0,"155,1502687"
1377,2019-11-25,mobile,google / cpc,0,0,"119,2872302"
1378,2019-11-25,desktop,maz.com / referral,1,0,"134,724849"
1379,2019-11-25,mobile,bernum.com / referral,0,0,"124,9355351"
1380,2019-11-25,desktop,(direct) / (none),1,0,"123,0843236"
1381,2019-11-25,desktop,google / organic,1,0,"124,3078155"
1382,2019-11-25,mobile,bernum.com / referral,0,0,"130,6854834"
1383,2019-11-25,mobile,maz.com / referral,1,0,"129,0184626"
1384,2019-11-25,desktop,maz.com / referral,1,0,"123,4181497"
1385,2019-11-25,desktop,maz.com / referral,1,0,"134,3414213"
1386,2019-11-25,mobile,maz.com / referral,1,0,"122,1810496"
1387,2019-11-25,tablet,maz.com / referral,0,0,"121,3670125"
1388,2019-11-25,desktop,(direct) / (none),0,0,"120,2630926"
1389,2019-11-25,mobile,google / cpc,1,0,"139,7850596"
1390,2019-11-24,mobile,bernum.com / referral,0,0,"124,2103865"
1391,2019-11-24,mobile,maz.com / referral,0,0,"120,6243542"
1392,2019-11-24,mobile,maz.com / referral,0,0,"124,2888125"
1393,2019-11-24,mobile,bernum.com / referral,1,0,"137,3230383"
1394,2019-11-24,mobile,bernum.com / referral,1,0,"143,4437689"
1395,2019-11-24,desktop,maz.com / referral,0,0,"127,8819748"
1396,2019-11-24,desktop,maz.com / referral,1,0,"133,1422185"
1397,2019-11-24,mobile,maz.com / referral,1,0,"135,3450925"
1398,2019-11-24,mobile,(direct) / (none),1,0,"128,6316396"
1399,2019-11-24,mobile,maz.com / referral,1,0,"118,5976221"
1400,2019-11-24,desktop,maz.com / referral,1,0,"147,6835717"
1401,2019-11-24,mobile,google / cpc,0,0,"118,9297886"
1402,2019-11-24,mobile,google / cpc,1,0,"140,8071143"
1403,2019-11-24,desktop,google / organic,1,0,"121,156065"
1404,2019-11-24,mobile,google / cpc,1,0,"136,7099194"
1405,2019-11-24,desktop,maz.com / referral,0,0,"126,1921463"
1406,2019-11-24,mobile,maz.com / referral,1,0,"136,5832762"
1407,2019-11-24,mobile,maz.com / referral,1,0,"148,7544105"
1408,2019-11-24,desktop,maz.com / referral,1,0,"120,4711983"
1409,2019-11-24,mobile,maz.com / referral,1,0,"139,108575"
1410,2019-11-24,mobile,maz.com / referral,1,0,"123,0108203"
1411,2019-11-24,mobile,google / cpc,0,0,"121,0979748"
1412,2019-11-24,mobile,google / organic,0,0,"126,1644536"
1413,2019-11-24,desktop,(direct) / (none),1,0,"105,5019716"
1414,2019-11-24,desktop,maz.com / referral,0,0,"110,8792771"
1415,2019-11-24,mobile,maz.com / referral,1,0,"130,1794576"
1416,2019-11-24,mobile,google / cpc,0,0,"121,9211072"
1417,2019-11-24,mobile,google / organic,1,0,"129,5044016"
1418,2019-11-24,mobile,maz.com / referral,0,0,"125,9739167"
1419,2019-11-24,mobile,maz.com / referral,1,0,"127,0750343"
1420,2019-11-24,mobile,google / cpc,1,0,"117,4811856"
1421,2019-11-24,mobile,maz.com / referral,1,0,"134,7753464"
1422,2019-11-24,mobile,google / organic,0,0,"117,9228778"
1423,2019-11-24,mobile,maz.com / referral,1,0,"145,5237784"
1424,2019-11-24,mobile,maz.com / referral,0,0,"120,9663504"
1425,2019-11-24,mobile,google / cpc,0,0,"120,7564748"
1426,2019-11-24,desktop,maz.com / referral,0,0,"123,328188"
1427,2019-11-24,desktop,maz.com / referral,0,0,"114,2861664"
1428,2019-11-24,mobile,maz.com / referral,1,0,"131,6726553"
1429,2019-11-24,mobile,google / cpc,1,0,"131,2975035"
1430,2019-11-24,mobile,maz.com / referral,0,0,"107,4208682"
1431,2019-11-24,mobile,bernum.com / referral,0,0,"128,8755352"
1432,2019-11-24,mobile,google / cpc,1,0,"152,2574921"
1433,2019-11-24,mobile,(direct) / (none),1,0,"141,7715996"
1434,2019-11-24,tablet,maz.com / referral,0,0,"125,8513864"
1435,2019-11-24,mobile,google / cpc,0,0,"116,011932"
1436,2019-11-24,desktop,bernum.com / referral,1,0,"141,6960482"
1437,2019-11-24,tablet,maz.com / referral,1,0,"149,0645516"
1438,2019-11-24,mobile,google / organic,1,0,"126,9550086"
1439,2019-11-24,desktop,maz.com / referral,0,0,"128,3643938"
1440,2019-11-24,mobile,maz.com / referral,0,0,"114,9984975"
1441,2019-11-24,mobile,google / cpc,1,0,"122,9300449"
1442,2019-11-24,mobile,maz.com / referral,1,0,"136,9665065"
1443,2019-11-24,desktop,bernum.com / referral,1,0,"135,0594896"
1444,2019-11-24,mobile,maz.com / referral,0,0,"118,9433087"
1445,2019-11-24,mobile,maz.com / referral,1,0,"163,6306507"
1446,2019-11-24,desktop,google / organic,0,0,"114,5764155"
1447,2019-11-24,mobile,maz.com / referral,1,0,"132,3945382"
1448,2019-11-24,mobile,google / cpc,0,0,"125,1214477"
1449,2019-11-24,desktop,maz.com / referral,0,0,"117,6220046"
1450,2019-11-24,mobile,maz.com / referral,0,0,"127,5058797"
1451,2019-11-24,desktop,google / organic,0,0,"120,3710078"
1452,2019-11-24,desktop,maz.com / referral,0,0,"131,4264592"
1453,2019-11-24,desktop,google / organic,0,0,"128,5085167"
1454,2019-11-24,mobile,(direct) / (none),1,0,"142,6624367"
1455,2019-11-24,desktop,google / organic,0,0,"121,3836855"
1456,2019-11-24,mobile,google / organic,0,0,"118,1773856"
1457,2019-11-24,desktop,maz.com / referral,0,0,"125,594867"
1458,2019-11-24,mobile,maz.com / referral,0,0,"116,3531736"
1459,2019-11-24,desktop,maz.com / referral,1,0,"146,9676671"
1460,2019-11-24,desktop,maz.com / referral,0,0,"119,0117265"
1461,2019-11-24,mobile,maz.com / referral,1,0,"127,7430367"
1462,2019-11-24,desktop,maz.com / referral,1,0,"124,3672502"
1463,2019-11-24,mobile,google / cpc,0,0,"128,4218438"
1464,2019-11-24,mobile,google / cpc,1,0,"139,7000444"
1465,2019-11-24,mobile,google / organic,0,0,"122,7383939"
1466,2019-11-24,desktop,maz.com / referral,1,0,"145,9541331"
1467,2019-11-24,desktop,maz.com / referral,1,0,"140,3721263"
1468,2019-11-24,mobile,bernum.com / referral,1,0,"133,6474555"
1469,2019-11-24,mobile,maz.com / referral,1,0,"148,7167206"
1470,2019-11-24,mobile,maz.com / referral,1,0,"139,3653257"
1471,2019-11-24,mobile,google / cpc,1,0,"134,944083"
1472,2019-11-24,mobile,google / cpc,1,0,"127,9135534"
1473,2019-11-24,desktop,maz.com / referral,0,0,"116,8382305"
1474,2019-11-24,mobile,google / organic,0,0,"120,8667427"
1475,2019-11-24,mobile,maz.com / referral,1,0,"143,2732814"
1476,2019-11-24,mobile,(direct) / (none),0,0,"112,9106454"
1477,2019-11-24,desktop,maz.com / referral,1,0,"147,8424677"
1478,2019-11-24,mobile,maz.com / referral,0,0,"120,365383"
1479,2019-11-24,mobile,google / organic,1,0,"142,4235182"
1480,2019-11-24,tablet,(direct) / (none),1,0,"140,2657039"
1481,2019-11-24,mobile,maz.com / referral,0,0,"116,4046053"
1482,2019-11-24,desktop,maz.com / referral,1,0,"127,4578123"
1483,2019-11-24,desktop,google / organic,0,0,"128,6550054"
1484,2019-11-24,mobile,google / cpc,1,0,"125,9392656"
1485,2019-11-24,mobile,(direct) / (none),0,0,"116,5448692"
1486,2019-11-24,mobile,maz.com / referral,1,0,"114,4008238"
1487,2019-11-24,desktop,blog / table_post,0,0,"119,4635835"
1488,2019-11-24,desktop,google / organic,0,0,"125,7735975"
1489,2019-11-24,desktop,bernum.com / referral,1,0,"143,9873234"
1490,2019-11-24,mobile,google / organic,1,0,"129,7799409"
1491,2019-11-24,mobile,maz.com / referral,1,0,"138,0432563"
1492,2019-11-24,mobile,google / cpc,0,0,"123,1295895"
1493,2019-11-24,mobile,maz.com / referral,0,0,"119,3982298"
1494,2019-11-24,desktop,bing / cpc,1,0,"131,1261325"
1495,2019-11-24,mobile,maz.com / referral,0,0,"121,7306122"
1496,2019-11-24,mobile,google / organic,0,0,"123,6714285"
1497,2019-11-24,desktop,google / organic,0,0,"121,8025763"
1498,2019-11-24,desktop,maz.com / referral,0,0,"117,2051025"
1499,2019-11-24,mobile,maz.com / referral,0,0,"108,1475499"
1500,2019-11-24,desktop,maz.com / referral,0,0,"116,3620931"
1501,2019-11-24,desktop,(direct) / (none),0,0,"117,1520401"
1502,2019-11-24,mobile,bernum.com / referral,1,0,"140,8834133"
1503,2019-11-24,mobile,bernum.com / referral,1,0,"123,2663686"
1504,2019-11-24,desktop,(direct) / (none),1,0,"138,6714167"
1505,2019-11-24,desktop,maz.com / referral,1,0,"144,2388592"
1506,2019-11-24,desktop,(direct) / (none),0,0,"123,1751823"
1507,2019-11-24,mobile,bernum.com / referral,0,0,"119,8790437"
1508,2019-11-24,mobile,google / cpc,0,0,"117,0499692"
1509,2019-11-24,mobile,google / cpc,0,0,"123,9697842"
1510,2019-11-24,mobile,bernum.com / referral,1,0,"129,0658991"
1511,2019-11-24,mobile,maz.com / referral,1,0,"136,9866731"
1512,2019-11-24,mobile,bernum.com / referral,1,0,"148,5421574"
1513,2019-11-24,mobile,bernum.com / referral,1,0,"132,8066617"
1514,2019-11-24,mobile,bernum.com / referral,1,0,"135,4533787"
1515,2019-11-24,mobile,maz.com / referral,0,0,"120,5154772"
1516,2019-11-24,mobile,maz.com / referral,0,0,"122,9896667"
1517,2019-11-24,mobile,google / cpc,1,0,"136,9340721"
1518,2019-11-24,mobile,maz.com / referral,0,0,"119,8270989"
1519,2019-11-24,mobile,maz.com / referral,1,0,"119,6477387"
1520,2019-11-24,desktop,bernum.com / referral,0,0,"123,5078449"
1521,2019-11-24,mobile,maz.com / referral,1,0,"141,4143504"
1522,2019-11-24,mobile,google / cpc,1,0,"142,8227768"
1523,2019-11-24,mobile,(direct) / (none),1,0,"111,2789839"
1524,2019-11-24,mobile,bernum.com / referral,0,0,"123,0893121"
1525,2019-11-24,mobile,bernum.com / referral,0,0,"125,3799303"
1526,2019-11-24,mobile,maz.com / referral,1,0,"128,1864079"
1527,2019-11-24,mobile,maz.com / referral,0,0,"113,1760116"
1528,2019-11-24,mobile,maz.com / referral,0,0,"117,0505311"
1529,2019-11-24,mobile,maz.com / referral,0,0,"121,3211328"
1530,2019-11-24,desktop,(direct) / (none),1,0,"141,0910669"
1531,2019-11-24,mobile,google / organic,0,0,"122,0463128"
1532,2019-11-24,mobile,maz.com / referral,1,0,"155,1492172"
1533,2019-11-24,desktop,theonlinemom.com / referral,1,0,"136,1274754"
1534,2019-11-24,mobile,maz.com / referral,1,0,"117,726817"
1535,2019-11-24,mobile,google / cpc,1,0,"130,5113264"
1536,2019-11-24,mobile,maz.com / referral,1,0,"120,7790941"
1537,2019-11-24,mobile,bernum.com / referral,0,0,"122,8386818"
1538,2019-11-24,mobile,google / organic,1,0,"146,1544079"
1539,2019-11-24,mobile,bernum.com / referral,0,0,"118,4987933"
1540,2019-11-24,mobile,(direct) / (none),0,0,"117,7431116"
1541,2019-11-24,mobile,google / organic,0,0,"128,6560347"
1542,2019-11-24,mobile,maz.com / referral,0,0,"122,2474194"
1543,2019-11-24,mobile,maz.com / referral,0,0,"116,8483867"
1544,2019-11-24,mobile,maz.com / referral,1,0,"148,7152903"
1545,2019-11-24,mobile,google / organic,0,0,"117,570427"
1546,2019-11-24,desktop,(direct) / (none),0,0,"117,7000006"
1547,2019-11-24,mobile,maz.com / referral,1,0,"144,7443507"
1548,2019-11-24,mobile,(direct) / (none),0,0,"120,2960808"
1549,2019-11-24,mobile,maz.com / referral,0,0,"116,5883295"
1550,2019-11-24,mobile,maz.com / referral,0,0,"128,9435294"
1551,2019-11-24,mobile,google / organic,1,0,"141,1833177"
1552,2019-11-24,desktop,bernum.com / referral,0,0,"114,0054006"
1553,2019-11-24,desktop,maz.com / referral,0,0,"119,2863664"
1554,2019-11-24,mobile,google / cpc,1,0,"122,2834655"
1555,2019-11-24,mobile,maz.com / referral,0,0,"125,4430845"
1556,2019-11-24,mobile,maz.com / referral,0,0,"119,6686474"
1557,2019-11-24,mobile,maz.com / referral,1,0,"126,3991929"
1558,2019-11-24,desktop,maz.com / referral,0,0,"120,3023047"
1559,2019-11-24,mobile,google / cpc,0,0,"123,8213942"
1560,2019-11-24,mobile,maz.com / referral,0,0,"109,9988327"
1561,2019-11-24,mobile,maz.com / referral,0,0,"109,5535478"
1562,2019-11-24,desktop,maz.com / referral,0,0,"124,2544923"
1563,2019-11-24,mobile,maz.com / referral,1,0,"139,3342163"
1564,2019-11-24,desktop,bernum.com / referral,1,0,"121,308905"
1565,2019-11-24,mobile,maz.com / referral,0,0,"123,0492958"
1566,2019-11-24,mobile,google / cpc,0,0,"114,1716353"
1567,2019-11-24,mobile,google / cpc,0,0,"121,4175098"
1568,2019-11-24,desktop,maz.com / referral,1,0,"137,450162"
1569,2019-11-24,tablet,maz.com / referral,1,0,"134,5652973"
1570,2019-11-24,mobile,bernum.com / referral,1,0,"137,2000472"
1571,2019-11-24,desktop,(direct) / (none),0,0,"117,1218658"
1572,2019-11-24,desktop,bing / cpc,0,0,"124,615332"
1573,2019-11-24,desktop,maz.com / referral,1,0,"140,6394766"
1574,2019-11-24,mobile,google / organic,0,0,"116,2621369"
1575,2019-11-24,mobile,maz.com / referral,0,0,"131,3610492"
1576,2019-11-24,mobile,google / cpc,1,0,"146,6055436"
1577,2019-11-24,mobile,(direct) / (none),1,0,"124,1558975"
1578,2019-11-24,mobile,maz.com / referral,0,0,"125,3912531"
1579,2019-11-24,mobile,maz.com / referral,1,0,"152,8611751"
1580,2019-11-24,mobile,bernum.com / referral,1,0,"132,1871735"
1581,2019-11-24,mobile,maz.com / referral,1,0,"139,5329796"
1582,2019-11-24,mobile,google / organic,0,0,"125,0604544"
1583,2019-11-24,mobile,maz.com / referral,0,0,"125,0346299"
1584,2019-11-24,mobile,google / organic,0,0,"115,4832818"
1585,2019-11-24,mobile,maz.com / referral,0,0,"119,7302876"
1586,2019-11-24,desktop,maz.com / referral,0,0,"122,5267154"
1587,2019-11-24,mobile,bernum.com / referral,0,0,"114,6827595"
1588,2019-11-24,mobile,maz.com / referral,1,0,"125,9403476"
1589,2019-11-24,tablet,maz.com / referral,1,0,"142,9765429"
1590,2019-11-24,mobile,maz.com / referral,0,0,"114,8670085"
1591,2019-11-24,desktop,maz.com / referral,0,0,"124,3651762"
1592,2019-11-24,mobile,(direct) / (none),0,0,"116,2100462"
1593,2019-11-24,mobile,bernum.com / referral,0,0,"133,0117825"
1594,2019-11-24,desktop,maz.com / referral,1,0,"127,4928989"
1595,2019-11-24,desktop,maz.com / referral,1,0,"121,1921092"
1596,2019-11-24,mobile,maz.com / referral,0,0,"108,9054212"
1597,2019-11-24,desktop,maz.com / referral,0,0,"111,9592761"
1598,2019-11-24,tablet,maz.com / referral,0,0,"117,7531954"
1599,2019-11-24,mobile,maz.com / referral,0,0,"118,1126054"
1600,2019-11-24,desktop,blog / onerepvsdeleteme_post,1,0,"131,5617629"
1601,2019-11-24,mobile,google / cpc,0,0,"129,4500492"
1602,2019-11-24,mobile,google / cpc,1,0,"132,0186443"
1603,2019-11-24,desktop,(direct) / (none),0,0,"113,6297177"
1604,2019-11-24,mobile,maz.com / referral,0,0,"128,3612665"
1605,2019-11-24,mobile,google / organic,0,0,"121,8954224"
1606,2019-11-24,mobile,maz.com / referral,1,0,"123,2341342"
1607,2019-11-24,mobile,maz.com / referral,1,0,"137,1677535"
1608,2019-11-24,desktop,maz.com / referral,0,0,"113,9353121"
1609,2019-11-24,mobile,google / organic,1,0,"118,7628406"
1610,2019-11-24,tablet,maz.com / referral,1,0,"133,4254752"
1611,2019-11-24,mobile,google / cpc,1,0,"143,1326932"
1612,2019-11-24,mobile,google / organic,1,0,"127,9357486"
1613,2019-11-24,mobile,google / cpc,1,0,"128,8736218"
1614,2019-11-24,mobile,google / cpc,0,0,"107,4782712"
1615,2019-11-24,desktop,maz.com / referral,0,0,"119,8508734"
1616,2019-11-24,desktop,(direct) / (none),0,0,"120,4503234"
1617,2019-11-24,desktop,maz.com / referral,1,0,"139,8768226"
1618,2019-11-24,tablet,maz.com / referral,0,0,"120,1838564"
1619,2019-11-24,desktop,maz.com / referral,1,0,"144,7931755"
1620,2019-11-24,mobile,google / cpc,0,0,"123,60619"
1621,2019-11-24,mobile,bernum.com / referral,1,0,"139,6473607"
1622,2019-11-24,desktop,(direct) / (none),1,0,"121,2302855"
1623,2019-11-24,mobile,google / organic,0,0,"121,1527184"
1624,2019-11-24,mobile,google / cpc,0,0,"122,9648751"
1625,2019-11-24,desktop,(direct) / (none),1,0,"126,0521328"
1626,2019-11-24,mobile,google / cpc,0,0,"121,2703668"
1627,2019-11-24,desktop,blog / backgroundreport_post,1,0,"124,3021411"
1628,2019-11-24,desktop,google / organic,1,0,"114,080285"
1629,2019-11-24,desktop,bernum.com / referral,0,0,"120,3642072"
1630,2019-11-24,mobile,maz.com / referral,1,0,"114,1641014"
1631,2019-11-24,tablet,maz.com / referral,1,0,"126,3211825"
1632,2019-11-24,mobile,maz.com / referral,0,0,"113,6018734"
1633,2019-11-24,mobile,(direct) / (none),0,0,"121,1044013"
1634,2019-11-24,desktop,google / organic,1,0,"116,3380346"
1635,2019-11-24,mobile,google / cpc,1,0,"137,0651471"
1636,2019-11-24,desktop,google / organic,1,0,"135,2922213"
1637,2019-11-24,mobile,(direct) / (none),1,0,"132,584864"
1638,2019-11-24,desktop,accounts.google.com / referral,0,0,"118,4669262"
1639,2019-11-24,tablet,(direct) / (none),1,0,"123,3668293"
1640,2019-11-24,desktop,bernum.com / referral,0,0,"124,4693143"
1641,2019-11-24,desktop,maz.com / referral,1,0,"131,1541604"
1642,2019-11-24,desktop,maz.com / referral,0,0,"124,5189369"
1643,2019-11-24,mobile,google / organic,1,0,"152,3828506"
1644,2019-11-24,mobile,maz.com / referral,0,0,"126,4266717"
1645,2019-11-24,mobile,maz.com / referral,0,0,"121,3569177"
1646,2019-11-24,desktop,google / organic,0,0,"123,9112978"
1647,2019-11-24,desktop,google / organic,0,0,"117,2770419"
1648,2019-11-24,mobile,maz.com / referral,1,0,"130,8308285"
1649,2019-11-24,tablet,maz.com / referral,1,0,"127,4603974"
1650,2019-11-24,mobile,bernum.com / referral,1,0,"134,7310526"
1651,2019-11-24,mobile,maz.com / referral,0,0,"117,4742403"
1652,2019-11-24,desktop,google / organic,0,0,"122,5029998"
1653,2019-11-24,mobile,maz.com / referral,0,0,"121,558143"
1654,2019-11-24,desktop,google / organic,1,0,"121,8237931"
1655,2019-11-24,mobile,maz.com / referral,1,0,"120,1077201"
1656,2019-11-24,mobile,(direct) / (none),0,0,"117,0725759"
1657,2019-11-24,desktop,google / organic,1,0,"139,4673321"
1658,2019-11-24,mobile,maz.com / referral,0,0,"114,9164359"
1659,2019-11-24,desktop,(direct) / (none),1,0,"123,5111338"
1660,2019-11-24,mobile,google / cpc,1,0,"139,0635839"
1661,2019-11-24,desktop,(direct) / (none),1,0,"139,147641"
1662,2019-11-24,mobile,(direct) / (none),0,0,"118,1384486"
1663,2019-11-24,mobile,google / organic,0,0,"123,8988232"
1664,2019-11-24,mobile,google / cpc,1,0,"123,2406937"
1665,2019-11-24,mobile,maz.com / referral,1,0,"128,8614055"
1666,2019-11-24,desktop,google / organic,1,0,"125,9163421"
1667,2019-11-24,desktop,google / organic,0,0,"128,6518528"
1668,2019-11-24,mobile,google / cpc,1,0,"131,0644937"
1669,2019-11-24,mobile,google / cpc,0,0,"123,5118739"
1670,2019-11-24,mobile,maz.com / referral,1,0,"129,9916821"
1671,2019-11-24,mobile,maz.com / referral,0,0,"112,2906897"
1672,2019-11-24,desktop,maz.com / referral,0,0,"109,2331291"
1673,2019-11-24,desktop,(direct) / (none),1,0,"132,4905683"
1674,2019-11-24,desktop,bernum.com / referral,1,0,"130,5455013"
1675,2019-11-24,mobile,maz.com / referral,1,0,"129,8288376"
1676,2019-11-24,mobile,maz.com / referral,0,0,"127,8319348"
1677,2019-11-24,desktop,maz.com / referral,1,0,"146,8566435"
1678,2019-11-24,mobile,google / cpc,0,0,"120,5909882"
1679,2019-11-24,desktop,google / organic,0,0,"127,6772295"
1680,2019-11-24,desktop,(direct) / (none),0,0,"120,7914532"
1681,2019-11-24,mobile,maz.com / referral,0,0,"120,6323623"
1682,2019-11-24,mobile,maz.com / referral,1,0,"141,7922532"
1683,2019-11-24,mobile,maz.com / referral,0,0,"115,784617"
1684,2019-11-24,mobile,google / cpc,1,0,"122,2404055"
1685,2019-11-24,mobile,bernum.com / referral,1,0,"130,8048947"
1686,2019-11-24,mobile,maz.com / referral,0,0,"120,3367833"
1687,2019-11-24,mobile,(direct) / (none),0,0,"114,4185432"
1688,2019-11-24,mobile,maz.com / referral,1,0,"147,3589649"
1689,2019-11-24,mobile,bernum.com / referral,0,0,"117,9180233"
1690,2019-11-24,mobile,google / cpc,1,0,"132,1222179"
1691,2019-11-24,desktop,google / organic,1,0,"133,6594496"
1692,2019-11-24,desktop,zendesk / email,1,0,"144,5293095"
1693,2019-11-24,desktop,maz.com / referral,1,0,"127,4797536"
1694,2019-11-24,mobile,maz.com / referral,0,0,"119,3410317"
1695,2019-11-24,desktop,maz.com / referral,0,0,"123,5887032"
1696,2019-11-24,tablet,maz.com / referral,0,0,"119,0973512"
1697,2019-11-24,mobile,(direct) / (none),1,0,"123,734366"
1698,2019-11-24,desktop,maz.com / referral,1,0,"135,4723117"
1699,2019-11-24,desktop,maz.com / referral,1,0,"130,0090139"
1700,2019-11-24,desktop,maz.com / referral,1,0,"131,6258175"
1701,2019-11-24,mobile,(direct) / (none),0,0,"129,1068356"
1702,2019-11-24,desktop,maz.com / referral,1,0,"138,7217501"
